Model,Seeds,Cyclic disp. rel. L2,Cyclic history rel. L2,History-increment rel. L2,QP history rel. L2,QP history-inc. rel. L2,QP eqp rel. L2,QP plastic-work rel. L2,QP von-Mises rel. L2,QP reversal scalar-inc. rel. L2,QP reversal eqp-inc. rel. L2,QP reversal work-inc. rel. L2,QP reversal yield MAE,QP inactive false plasticity,True-J2 consistency rel. RMS,True-J2 active consistency rel. RMS,True-J2 negative dgamma,True-J2 active QP frac.,Eqp increment rel. L2,Plastic-work inc. rel. L2,Reversal hist-inc. rel. L2,Reversal yield-flag MAE,Yield-surface RMS,Plastic-work violation abs.,Plastic-work violation target-norm.,Plastic-work violation pred-norm.,HANO strain rel. L2,HANO stress rel. L2,FEM residual rel. RMS,FEM energy rel. err.,FEM tangent-solver rel. RMS,Newton initial residual rel. RMS,Newton final residual rel. RMS,Newton residual ratio,Newton residual decrease frac.,Newton step decrease frac.,Newton step 1 residual ratio,Newton step 2 residual ratio,Newton step 3 residual ratio,Newton step 1 decrease frac.,Newton step 2 decrease frac.,Newton step 3 decrease frac.,Newton correction rel. norm,Newton accepted damping,Newton convergence rate,Newton failure rate
True differentiable J2 QP-HistoryGNO,5,133.1715 +/- 100.6819,1.0866 +/- 0.0900,1.0987 +/- 0.0689,1.5693 +/- 0.3904,1.3813 +/- 0.2047,1.5440 +/- 0.6407,1.5183 +/- 0.6132,0.7155 +/- 0.0689,1.0054 +/- 0.1380,1.0927 +/- 0.1333,1.0865 +/- 0.1252,0.4837 +/- 0.0834,0.2717 +/- 0.1551,0.3639 +/- 0.2316,0.0000 +/- 0.0000,0.0000 +/- 0.0000,0.3883 +/- 0.2832,1.7070 +/- 0.8394,1.6782 +/- 0.8161,1.0982 +/- 0.0537,0.3968 +/- 0.1202,0.0269 +/- 0.0169,0.0000 +/- 0.0000,0.0006 +/- 0.0008,0.0002 +/- 0.0002,,,10.1800 +/- 6.1039,159.5888 +/- 149.6720,333.7962 +/- 251.5337,9.9726 +/- 5.9071,0.0003 +/- 0.0002,0.0000 +/- 0.0000,1.0000 +/- 0.0000,1.0000 +/- 0.0000,0.0000 +/- 0.0000,,,1.0000 +/- 0.0000,,,2.3104 +/- 1.4183,1.0000 +/- 0.0000,1.0000 +/- 0.0000,0.0000 +/- 0.0000
