load_path,field_coverage_95,field_crps,field_ece,field_interval_width_95,field_sharpness,history_coverage_95,history_ece,history_final_relative_l2,history_posterior_std,history_relative_l2,inversion_final_loss,material_parameter_coverage_95,material_parameter_ece,material_parameter_mae,material_parameter_posterior_std,material_parameter_relative_l2,rollout_displacement_relative_l2,sparse_observation_relative_l2,sparse_observation_rmse
cyclic,0.005208333663176745,0.01774366106837988,0.7834309935569763,0.00016213332855841145,6.291464524110779e-05,0.034765626303851604,0.753222644329071,5.504940748214722,0.0033466852037236094,0.8341926336288452,407.44439697265625,0.1666666716337204,0.6208333373069763,1.4551302194595337,0.0998874232172966,0.07182487659156322,0.8947617709636688,0.8475377559661865,0.020113125443458557
nonproportional,0.003906250116415322,0.02268395386636257,0.7837564945220947,0.0003055005654459819,0.00012450374197214842,0.04433593712747097,0.7447265684604645,1.2361764907836914,0.005706819472834468,0.6507987380027771,562.8915634155273,0.0833333358168602,0.7249999940395355,1.3961988389492035,0.23167790472507477,0.06709262914955616,0.8170701861381531,0.8899986445903778,0.02208232181146741
random_amplitude,0.008463541860692203,0.024428860284388065,0.7795247435569763,0.0001444570007151924,6.052224853192456e-05,0.020362903364002705,0.7677923738956451,0.5144124329090118,0.002576896222308278,0.7626555860042572,1195.2671508789062,0.2500000074505806,0.5374999940395355,0.60276685282588,0.11083673499524593,0.02659599925391376,0.8366991579532623,0.8795685172080994,0.03409671876579523
pre_stress,0.001953125,0.021358865313231945,0.7858723700046539,0.00025566016120137647,0.00010623793423292227,0.011309524066746235,0.7768352925777435,0.5146067589521408,0.0027998811565339565,0.7476316690444946,356.1222915649414,0.1666666716337204,0.6416666358709335,4.665252923965454,0.16261205449700356,0.21713503450155258,0.9594273269176483,1.1636752784252167,0.018846020102500916
