load_path,field_coverage_95,field_crps,field_ece,field_interval_width_95,field_sharpness,history_coverage_95,history_ece,history_final_relative_l2,history_posterior_std,history_relative_l2,inversion_final_loss,material_parameter_coverage_95,material_parameter_ece,material_parameter_mae,material_parameter_posterior_std,material_parameter_relative_l2,rollout_displacement_relative_l2,sparse_observation_relative_l2,sparse_observation_rmse
cyclic,0.001953125058207661,0.01569831697270274,0.7860351204872131,9.092722575587686e-05,3.8408943510148674e-05,0.009570312511641532,0.778564453125,9.062751770019531,0.0022846852079965174,1.0515234470367432,439.0362243652344,0.0833333358168602,0.7041666507720947,3.0432257056236267,0.12286930531263351,0.17552726343274117,0.8183777928352356,0.8120998740196228,0.02059336844831705
nonproportional,0.0013020833721384406,0.026802467182278633,0.7863606512546539,4.800549322681036e-05,1.8897718291555066e-05,0.0013671875494765118,0.7861328125,2.1010836362838745,0.0005294058937579393,0.8896408379077911,482.3586730957031,0.0,0.7874999642372131,1.394722655415535,0.0451437383890152,0.06452720053493977,0.9850456416606903,1.0667184591293335,0.021598213352262974
random_amplitude,0.0006510416860692203,0.02520560659468174,0.7868489325046539,0.0001671374229772482,6.579607543244492e-05,0.012903225608170033,0.7754536271095276,0.26841627806425095,0.0070481321308761835,0.882248044013977,1881.3316040039062,0.0,0.7874999642372131,0.8249366134405136,0.20320957899093628,0.037854614201933146,0.8859528303146362,0.868002712726593,0.043400904163718224
pre_stress,0.0013020833721384406,0.018460318446159363,0.7865234613418579,0.00011566314788069576,4.866397284786217e-05,0.029365080408751965,0.7591765820980072,0.24341408908367157,0.002209101105108857,0.5542509853839874,868.6602630615234,0.0833333358168602,0.7041666507720947,0.7986076176166534,0.17326504737138748,0.03532932698726654,0.8462462425231934,0.807558685541153,0.028392489068210125
