load_path,field_coverage_95,field_crps,field_ece,field_interval_width_95,field_sharpness,history_coverage_95,history_ece,history_final_relative_l2,history_posterior_std,history_relative_l2,inversion_final_loss,material_parameter_coverage_95,material_parameter_ece,material_parameter_mae,material_parameter_posterior_std,material_parameter_relative_l2,rollout_displacement_relative_l2,sparse_observation_relative_l2,sparse_observation_rmse
cyclic,0.003906250174622983,0.020238659344613552,0.7835937440395355,9.564441825204995e-05,4.3279257624817546e-05,0.11933593824505806,0.6682617366313934,0.8407549262046814,0.00014691648902953602,0.9954605996608734,596.133544921875,0.0833333358168602,0.7249999940395355,2.742323338985443,0.21225953102111816,0.12952717952430248,1.0782130658626556,1.2067903876304626,0.024553137831389904
nonproportional,0.00390625,0.034890418872237206,0.7847330570220947,0.00011793380690505728,4.698818338511046e-05,0.09140624850988388,0.6961914002895355,0.9850598871707916,0.00015958198855514638,0.9948540031909943,2681.4034423828125,0.1666666716337204,0.6416666358709335,3.4932777881622314,0.22531404346227646,0.1726633980870247,1.2168124318122864,1.2250625491142273,0.051540153101086617
random_amplitude,0.0013020833721384406,0.030524317175149918,0.7865234315395355,5.1202718168497086e-05,2.125403807440307e-05,0.09435483440756798,0.6931451559066772,0.9930498898029327,7.297615957213566e-05,0.9943648874759674,2686.8391723632812,0.0833333358168602,0.7041666507720947,3.5211046934127808,0.09724555537104607,0.1757710874080658,1.0629584193229675,1.041179746389389,0.050907524302601814
pre_stress,0.001953125,0.02098731603473425,0.7857095897197723,2.509667319827713e-05,1.040685879161174e-05,0.06746031902730465,0.7206349074840546,0.9959185719490051,4.952328345098067e-05,0.9971509277820587,1596.9718933105469,0.0,0.7874999642372131,2.817648231983185,0.11213221773505211,0.13230295293033123,1.0228463411331177,1.0001696050167084,0.038157775066792965
