load_path,field_coverage_95,field_crps,field_ece,field_interval_width_95,field_sharpness,history_coverage_95,history_ece,history_final_relative_l2,history_posterior_std,history_relative_l2,inversion_final_loss,material_parameter_coverage_95,material_parameter_ece,material_parameter_mae,material_parameter_posterior_std,material_parameter_relative_l2,rollout_displacement_relative_l2,sparse_observation_relative_l2,sparse_observation_rmse
cyclic,0.001953125058207661,0.016143337823450565,0.7861979007720947,0.00011058578820666298,4.7072029701666906e-05,0.06367187574505806,0.7239745557308197,3.7065314054489136,0.0013003356871195138,0.8571482300758362,244.8968048095703,0.0833333358168602,0.7249999940395355,2.6523759961128235,0.10922540351748466,0.1517731100320816,0.8210800588130951,0.851550817489624,0.015525409020483494
nonproportional,0.003906250116415322,0.027643514797091484,0.7842447757720947,0.0003690673765959218,0.00015847213217057288,0.05722656287252903,0.7308105528354645,1.256722331047058,0.003195520839653909,0.6800133883953094,1423.0710754394531,0.0833333358168602,0.7666666209697723,1.0039810538291931,0.26924874633550644,0.04930152930319309,0.9945798218250275,0.9741233289241791,0.037395864725112915
random_amplitude,0.0,0.025650804862380028,0.7874999642372131,0.00029589334735646844,0.00011715577784343623,0.05141128972172737,0.7366935312747955,0.6642177104949951,0.002502902818378061,0.803413450717926,1185.8910522460938,0.0833333358168602,0.7249999940395355,0.5372718125581741,0.17378658801317215,0.02297924761660397,0.8873821794986725,0.9582336843013763,0.03403440769761801
pre_stress,0.001953125,0.01902887411415577,0.7857095897197723,0.00025422696489840746,0.00010025543451774865,0.01964285783469677,0.7688987851142883,0.644813060760498,0.002028539136517793,0.8241363167762756,924.330696105957,0.0,0.7874999642372131,2.5527065992355347,0.16123735439032316,0.11759660020470619,0.8783082365989685,1.4274364411830902,0.026666440069675446
