Ablation,Ablation id,Solver mode,Newton damping,Newton steps,Line search,Regularization,Model,Load path,Metric,Metric label,Mean,Std,Median,IQR,Seeds,Source
No solver loss,no_solver_loss,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,unload_reload,final_displacement_relative_l2,final disp rel L2,188.2,142.145,165.403,86.4252,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\no_solver_loss\summary.json
No solver loss,no_solver_loss,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,unload_reload,qp_history_relative_l2,QP history rel L2,1.6354,0.407505,1.57684,0.52933,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\no_solver_loss\summary.json
No solver loss,no_solver_loss,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,unload_reload,qp_history_increment_relative_l2,QP history-inc rel L2,2.27941,0.667696,2.45398,0.261916,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\no_solver_loss\summary.json
No solver loss,no_solver_loss,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,unload_reload,qp_reversal_eqp_increment_relative_l2,QP reversal eqp-inc rel L2,3.53759,3.50324,1.12792,3.2839,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\no_solver_loss\summary.json
No solver loss,no_solver_loss,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,unload_reload,qp_reversal_plastic_work_increment_relative_l2,QP reversal work-inc rel L2,3.57704,3.57676,1.12358,3.30162,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\no_solver_loss\summary.json
No solver loss,no_solver_loss,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,unload_reload,qp_reversal_yield_flag_mae,QP reversal yield MAE,0.679842,0.322128,0.869565,0.581028,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\no_solver_loss\summary.json
No solver loss,no_solver_loss,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,unload_reload,fem_residual_relative_rms,FEM residual rel RMS,9.18409,5.49072,7.6666,9.9794,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\no_solver_loss\summary.json
No solver loss,no_solver_loss,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,unload_reload,fem_energy_relative_error,FEM energy rel err,63.0233,56.3702,34.4765,41.5858,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\no_solver_loss\summary.json
No solver loss,no_solver_loss,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,unload_reload,fem_solver_linearized_residual_relative_rms,FEM tangent-solver rel RMS,127.351,96.2628,109.92,55.5103,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\no_solver_loss\summary.json
No solver loss,no_solver_loss,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,unload_reload,fem_newton_initial_residual_relative_rms,Newton initial residual rel RMS,8.9927,5.30883,7.6204,9.61763,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\no_solver_loss\summary.json
