Model,Seeds,Cyclic disp. rel. L2,Cyclic history rel. L2,History-increment rel. L2,QP history rel. L2,QP history-inc. rel. L2,Eqp increment rel. L2,Plastic-work inc. rel. L2,Reversal hist-inc. rel. L2,Reversal yield-flag MAE,Yield-surface RMS,Plastic-work violation abs.,Plastic-work violation target-norm.,Plastic-work violation pred-norm.,FEM residual rel. RMS,FEM energy rel. err.
QP-thermo-hard HistoryGNO,5,73.1373 +/- 35.7248,1.0765 +/- 0.1215,1.0540 +/- 0.0664,1.8447 +/- 0.1378,1.1125 +/- 0.1402,3.0666 +/- 0.7385,3.1386 +/- 0.7742,1.0047 +/- 0.0091,0.4678 +/- 0.0143,0.0336 +/- 0.0439,0.0000 +/- 0.0000,0.0000 +/- 0.0000,0.0000 +/- 0.0000,43.5399 +/- 24.2303,1406.9297 +/- 1142.7581
