seed,load_path,sparse_observation_relative_l2,rollout_displacement_relative_l2,material_parameter_relative_l2,material_parameter_mae,material_parameter_coverage_95,material_parameter_ece,material_parameter_nll,material_parameter_posterior_std,calibrated_material_parameter_coverage_95,calibrated_material_parameter_ece,calibrated_material_parameter_nll,calibrated_material_parameter_spread_scale,calibrated_material_parameter_posterior_std,history_relative_l2,history_final_relative_l2,history_coverage_95,history_ece,history_nll,history_posterior_std,calibrated_history_coverage_95,calibrated_history_ece,calibrated_history_nll,calibrated_history_spread_scale,calibrated_history_posterior_std,field_coverage_95,field_ece,field_nll,field_crps,field_sharpness,field_interval_width_95,calibrated_field_coverage_95,calibrated_field_ece,calibrated_field_nll,calibrated_field_crps,calibrated_field_sharpness,calibrated_field_interval_width_95,calibrated_field_spread_scale,posterior_calibration_num_calibration,posterior_calibration_num_test,inversion_final_loss
20260518,pre_stress,50.89620972,0.9108461142,0.191343084,2.584236622,0.0625,0.7302082777,47385.32812,0.5358408689,0.9166666865,0.1458333433,1.608377457,476.8948364,4.208825111,0.6819373965,0.2659261525,0.05761088803,0.732006073,1428075.375,0.004335161764,0.9252015948,0.1248739958,72048.67969,10000,8.790478706,0.02978515625,0.7580810785,14947.53125,0.01277097594,0.0005821541417,0.001226592576,0.9069010615,0.08680012822,-2.082216024,0.01529185753,0.04364914447,0.1281590164,1506.680908,4,4,281.6459961
20260519,pre_stress,47.05513,0.8328773379,0.1979984641,3.058145523,0.08333333582,0.7145833969,1775.618164,0.07874372602,1,0.1916666776,1.044424057,186.9716492,20.95995331,0.6566359401,0.2550515532,0.03639112785,0.7524823546,1698071.125,0.0006432855153,0.9053427577,0.1243699342,7760.273438,10000,5.068379879,0.006022135727,0.7825357914,11733.42969,0.0106748268,7.148653094e-05,0.0002044572902,0.9446614981,0.129313156,-1.315150023,0.06787514687,0.2199430764,0.6223846674,1883.745972,4,4,110.2792969
20260520,pre_stress,84.12460327,0.9252918363,0.2227803916,3.46483469,0.08333333582,0.7197916508,5139.683594,0.9817571044,1,0.1708333492,1.381349921,294.7404175,24.91092491,0.5898044705,0.3304672539,0.08613911271,0.7060357332,879796.4375,0.01014382578,0.9282258153,0.1023941338,59278.69531,10000,31.21144104,0.0281575527,0.7641438842,12277.95996,0.01237469818,0.0003937222064,0.0008993217489,0.9690755606,0.1417806447,-1.970294833,0.02044327185,0.07320290804,0.2226807326,1338.01001,4,4,332.2087708
20260521,pre_stress,0.8127765656,0.8821207881,0.1832360327,3.059444427,0.1041666716,0.6833333373,8543.908203,0.6445483565,0.9583333731,0.1604167074,1.990625858,336.5513611,427.1202393,0.6112323999,0.2457076609,0.1564012021,0.6327369213,1417404.875,0.001544436556,0.9039314389,0.1289818436,578593.0625,10000,23.26076126,0.02734375,0.7608886957,12605.63672,0.01238554716,0.0008940363186,0.001872666413,0.9514974356,0.1391764581,0.06795921922,1.264632106,2.602838278,5.378884315,1503.506714,4,4,207.9403687
20260517,random_amplitude,1.005665779,0.8454443216,0.2019603401,3.592768669,0.1666666716,0.6520833373,1839.189819,1.411964417,1,0.1916666776,2.741951942,228.9769592,605.427063,0.9182611704,0.2675637305,0.04890872911,0.7437624335,1589479.625,0.0109861372,0.9303571582,0.1005208343,17675.22656,10000,192.8526611,0.060546875,0.7396891117,48787.82422,0.02612986788,0.001305586426,0.00308677135,0.9905599356,0.19459638,1.843669891,4.556233883,10.65248585,24.87089348,4299.428711,4,4,1268.240601
20260518,random_amplitude,0.7869636416,0.7986500263,0.3235332966,6.253262997,0,0.7874999642,509255.4375,0.00534153264,1,0.1500000209,2.382605553,2367.503174,12.08065033,0.910169065,0.24235937,0.03511904925,0.7538194656,4581421,0.0005023618578,0.8141865134,0.1192460209,750158.25,10000,4.965766907,0.001139322994,0.7865641117,61481.03906,0.02539964393,3.017275958e-05,8.7653214e-05,0.9182943106,0.1073404998,-0.7799347639,0.03542276472,0.1045060009,0.3069608212,3957.07666,4,4,922.2305908
20260519,random_amplitude,0.7713931799,0.884750247,0.2336835414,4.241930008,0,0.7874999642,4997.863281,0.07866579294,0.9583333731,0.0979166925,0.9476698637,106.0725632,6.906270027,0.973366797,0.2480565757,0.02956349216,0.7587797642,1859948.5,0.001082071336,0.8203372955,0.1146577299,279399.9375,10000,9.983785629,0.001302083372,0.7863606215,75898.15625,0.02666041069,4.15409595e-05,0.0001143955596,0.984049499,0.1872721612,-0.4437818229,0.1222082227,0.3564840257,0.9855844975,8003.067871,4,4,836.404541
20260520,random_amplitude,0.8323940039,0.8763828874,0.2104875743,3.773756981,0,0.7874999642,20065.43555,0.0207680352,1,0.1708333492,1.196647882,487.8323669,5.193890572,0.9202136993,0.2705752552,0.02544642985,0.7625371814,4441620.5,0.0006554782158,0.7670634985,0.142485112,3842.827148,10000,5.525802135,0.0006510416861,0.787052393,75870.49219,0.02687200531,3.041389937e-05,8.91486925e-05,0.950846374,0.1369791925,-1.253315449,0.03989969939,0.1377850473,0.4005401134,5119.400391,4,4,1648.136597
20260521,random_amplitude,0.5943668485,0.8031135798,0.2018577158,3.346960783,0.375,0.4333333075,189389.3438,2.956406116,1,0.2020833492,6.566338539,3673.604248,17437.39062,0.9290748239,0.2426576465,0.1041666716,0.687661171,3778112.75,0.008115116507,0.9005952477,0.1279513985,2521340.5,10000,128.867157,0.141438812,0.6589192152,25972.40234,0.02459561639,0.004014507402,0.008687035181,1,0.2123372555,2.769948959,4.776592731,10.0594759,21.35125351,1531.511475,4,4,1577.742432
20260517,unload_reload,1.130129933,0.8359494805,0.1890814453,2.901457548,0.2708333433,0.6052082777,8521.672852,1.808512092,0.7916666865,0.1416666508,2.226664066,75.74022675,0.593922019,0.9852330685,0.2112824172,0.0678222701,0.7306274176,2204772.75,0.01559423562,0.7664062381,0.140209958,8191.622559,6993.380371,4.284705639,0.1075846404,0.7129963636,40499.32031,0.01984348521,0.001591696753,0.003799478291,0.702799499,0.1570474952,-0.1361366212,0.02126476914,0.03088767454,0.0940869078,1677.606689,4,4,645.5621948
20260518,unload_reload,0.8069018722,0.8058443069,0.2507961988,4.269275188,0.1875,0.6156249642,424982.3125,1.206289053,0.875,0.1374999881,3.853320599,882.4936523,1062.793945,0.9565835595,0.1984353662,0.05004882812,0.7405151129,3613442.5,0.007746390998,0.865332067,0.118359372,501894.8438,10000,75.70128632,0.0537109375,0.7339111567,18151.61719,0.0189842023,0.001786189619,0.003736151382,0.92578125,0.1095377654,-0.310652554,1.514445066,3.157018185,6.613809586,1690.813721,4,4,705.0299683
20260519,unload_reload,0.8264450431,0.8835358024,0.2655310631,4.765491486,0.04166666791,0.7458333373,7761.304199,0.0756655708,1,0.1812500209,1.466172099,309.2669983,30.837677,1.000412822,0.2042360753,0.02207031287,0.7665039301,2281265.75,0.00183340814,0.8251953125,0.1121093631,186850.6562,10000,31.55130005,0.005208333489,0.7833088636,46716.13281,0.02000625432,4.398318561e-05,0.000127006715,0.9759114981,0.1681478173,-0.2804281414,0.08906529844,0.2821121812,0.8169147968,4589.250977,4,4,863.5570679
20260520,unload_reload,0.9529269934,0.8783596158,0.2285847068,3.791265249,0.02083333395,0.7822916508,17821.53125,0.03172029555,0.9583333731,0.1500000358,1.187158585,373.9037476,17.26980209,0.9914895892,0.2494047582,0.030957032,0.7590453625,3941724.5,0.001758540981,0.8064453006,0.1177490205,44911.96875,10000,8.08435154,0.0009765625,0.7867268324,47803.42969,0.02041560784,2.869802665e-05,8.411929593e-05,0.9518229365,0.1159017235,-1.007866859,0.04570747539,0.1529695392,0.4519787729,3919.930176,4,4,778.5449829
20260521,unload_reload,0.693225503,0.8096355796,0.1519654691,2.891287565,0.1041666716,0.6937500238,30695.39648,1.203171015,0.9583333731,0.170833379,2.417079926,413.2080688,571.9272461,0.976863265,0.1996620744,0.07558593899,0.7151123285,4675267.5,0.002642979845,0.8483398557,0.1183837801,3148150.5,10000,33.15755081,0.06754557788,0.726220727,30708.67773,0.01909706555,0.001655551605,0.003524361644,0.9397786856,0.08772787452,-0.4667267799,1.347193241,2.724716187,5.571464062,1442.918823,4,4,482.7564392
