load_path,metric,mean,std,median,iqr,min,max,n
cyclic,sparse_observation_relative_l2,0.900205111503601,0.03270442006690513,0.8927698731422424,0.023399055004119873,0.8671343326568604,0.9529387950897217,5
cyclic,rollout_displacement_relative_l2,0.9039819717407227,0.03399495442620822,0.8949609398841858,0.029985010623931885,0.8758760094642639,0.9598875641822815,5
cyclic,material_parameter_relative_l2,0.18331234753131867,0.024088666486319573,0.18131518363952637,0.007775411009788513,0.14964541792869568,0.21725183725357056,5
cyclic,material_parameter_mae,3.3849462985992433,0.30560145291262747,3.4028549194335938,0.12715983390808105,2.9308841228485107,3.7827603816986084,5
cyclic,material_parameter_coverage_95,0.12083333432674408,0.17885146648662065,0.0416666679084301,0.06250000186264515,0.02083333395421505,0.4375,5
cyclic,material_parameter_ece,0.6947916567325592,0.13948224937770712,0.7510416507720947,0.052083373069763184,0.44895830750465393,0.7822916507720947,5
cyclic,material_parameter_nll,102431.21201171874,103815.53471923621,63045.6171875,158909.525390625,6415.53076171875,242795.0,5
cyclic,material_parameter_posterior_std,0.8706682745367289,1.415224442360849,0.14643047749996185,0.8119337148964405,0.01690102182328701,3.328568935394287,5
cyclic,calibrated_material_parameter_coverage_95,0.9916666746139526,0.01863388204182658,1.0,0.0,0.9583333730697632,1.0,5
cyclic,calibrated_material_parameter_ece,0.17916668355464935,0.03159531443209667,0.20208334922790527,0.05208331346511841,0.13958333432674408,0.20208334922790527,5
cyclic,calibrated_material_parameter_nll,3.3243903636932375,1.9617592649482203,2.591414451599121,1.0292682647705078,1.9498088359832764,6.729620933532715,5
cyclic,calibrated_material_parameter_spread_scale,1920.686834716797,1707.238735906883,1267.3211669921875,2644.1760864257812,387.6035461425781,4239.48681640625,5
cyclic,calibrated_material_parameter_posterior_std,3548.7536739349366,7085.674005100111,604.7575073242188,831.1882553100586,8.391988754272461,16206.7060546875,5
cyclic,history_relative_l2,1.1910519123077392,0.06427009569692971,1.2058031558990479,0.09614455699920654,1.1052851676940918,1.25672447681427,5
cyclic,history_final_relative_l2,4.774260234832764,0.23204240703243373,4.8848185539245605,0.22679996490478516,4.395421028137207,4.945016860961914,5
cyclic,history_coverage_95,0.044863283075392245,0.03141634531407577,0.04936523362994194,0.05087891034781933,0.009423828683793545,0.08173828572034836,5
cyclic,history_ece,0.7461743235588074,0.02836749467168148,0.7399657964706421,0.0494384765625,0.716967761516571,0.7793823480606079,5
cyclic,history_nll,3663498.1375,1833197.070353931,3401373.25,1843370.25,954161.1875,5616976.5,5
cyclic,history_posterior_std,0.007844646438024938,0.010762831684866426,0.00200580689124763,0.006487901788204908,0.00135186652187258,0.026455068960785866,5
cyclic,calibrated_history_coverage_95,0.8426562666893005,0.0762754083208682,0.8158203363418579,0.047265589237213135,0.7826172113418579,0.97265625,5
cyclic,calibrated_history_ece,0.10359862297773362,0.01860980140239249,0.10759276151657104,0.01123046875,0.07221680134534836,0.11962890625,5
cyclic,calibrated_history_nll,960031.9927246093,1962400.6838891474,56402.29296875,215541.849609375,3178.364013671875,4466358.0,5
cyclic,calibrated_history_spread_scale,10000.0,0.0,10000.0,0.0,10000.0,10000.0,5
cyclic,calibrated_history_posterior_std,102.20238246917725,129.40768239626445,19.243345260620117,130.78750038146973,15.018744468688965,310.1339111328125,5
cyclic,field_coverage_95,0.03515625111758709,0.06053976691997822,0.00537109375,0.02083333395421505,0.00146484375,0.1422526091337204,5
cyclic,field_ece,0.760034191608429,0.04663921624020246,0.7835530638694763,0.017862915992736816,0.6777587532997131,0.7863606810569763,5
cyclic,field_nll,72252.2515625,20854.32134625308,78636.6875,14055.2265625,38656.6171875,93558.9921875,5
cyclic,field_crps,0.025484208017587662,0.0007709627480655068,0.0252959243953228,0.0006404221057891846,0.024464797228574753,0.026525333523750305,5
cyclic,field_sharpness,0.0006024216872901889,0.0010948926604853254,6.030233271303587e-05,0.000271239121502731,2.3267310098162852e-05,0.002548858057707548,5
cyclic,field_interval_width_95,0.0013735578424530104,0.0024299047341586545,0.00017568048497196287,0.0006226893165148795,6.740362732671201e-05,0.005690846126526594,5
cyclic,calibrated_field_coverage_95,0.9662109613418579,0.03982305509040333,0.9837239980697632,0.04069012403488159,0.9029948115348816,1.0,5
cyclic,calibrated_field_ece,0.15057618916034698,0.02434899650800737,0.14690755307674408,0.022054031491279602,0.11715494096279144,0.18190106749534607,5
cyclic,calibrated_field_nll,0.390645033121109,1.739710439853547,-0.26097628474235535,1.9553799629211426,-1.0942730903625488,3.110048770904541,5
cyclic,calibrated_field_crps,1.3631358228623867,1.9925193903298024,0.08887408673763275,1.9589588791131973,0.047574590891599655,4.588838577270508,5
cyclic,calibrated_field_sharpness,3.495601397752762,5.155087310595373,0.2903587818145752,4.647774428129196,0.15597546100616455,11.990896224975586,5
cyclic,calibrated_field_interval_width_95,8.321966743469238,12.096905749951816,0.8291230201721191,10.96302604675293,0.45641374588012695,28.24256134033203,5
cyclic,calibrated_field_spread_scale,5252.39697265625,2480.216386222052,4122.2265625,3651.63623046875,2368.93798828125,7999.12841796875,5
cyclic,posterior_calibration_num_calibration,4.0,0.0,4.0,0.0,4.0,4.0,5
cyclic,posterior_calibration_num_test,4.0,0.0,4.0,0.0,4.0,4.0,5
cyclic,inversion_final_loss,982.3969604492188,222.40490234160023,1006.4053955078125,274.2646484375,681.1864624023438,1244.7532958984375,5
nonproportional,sparse_observation_relative_l2,0.8135956764221192,0.05478267248897113,0.8306716680526733,0.07685273885726929,0.7419647574424744,0.8737070560455322,5
nonproportional,rollout_displacement_relative_l2,0.8400900959968567,0.05410705345080436,0.8199331164360046,0.05886244773864746,0.784010112285614,0.9202093482017517,5
nonproportional,material_parameter_relative_l2,0.1950996235013008,0.04563812741403057,0.20222626626491547,0.016911283135414124,0.1201268807053566,0.2433052659034729,5
nonproportional,material_parameter_mae,3.3357606887817384,0.8958652747642264,3.6702828407287598,0.37133240699768066,1.8291890621185303,4.174990653991699,5
nonproportional,material_parameter_coverage_95,0.10000000260770321,0.06488505012950779,0.0833333358168602,0.1041666716337204,0.02083333395421505,0.1666666716337204,5
nonproportional,material_parameter_ece,0.6958333253860474,0.06776839833637753,0.7250000238418579,0.11458331346511841,0.6208333373069763,0.7666666507720947,5
nonproportional,material_parameter_nll,226258.6205078125,465789.46320739744,19442.509765625,4789.05859375,14490.0537109375,1059474.875,5
nonproportional,material_parameter_posterior_std,0.5581184059381485,0.679905696224867,0.15152184665203094,1.1523158177733421,0.02266489714384079,1.412086009979248,5
nonproportional,calibrated_material_parameter_coverage_95,1.0,0.0,1.0,0.0,1.0,1.0,5
nonproportional,calibrated_material_parameter_ece,0.19583334326744078,0.011876827780422837,0.19166667759418488,0.010416671633720398,0.18125000596046448,0.21250000596046448,5
nonproportional,calibrated_material_parameter_nll,2.9469923257827757,0.8529193503247197,2.8031888008117676,1.012575387954712,1.8753737211227417,4.052498817443848,5
nonproportional,calibrated_material_parameter_spread_scale,1837.6390502929687,2088.1277789255428,1051.3431396484375,441.48785400390625,658.5416259765625,5553.00244140625,5
nonproportional,calibrated_material_parameter_posterior_std,701.9935737609864,1469.6702240389775,45.532222747802734,61.95818328857422,21.446823120117188,3330.60498046875,5
nonproportional,history_relative_l2,1.0044376373291015,0.02848770176174024,0.9928895831108093,0.04960566759109497,0.9779767990112305,1.0387212038040161,5
nonproportional,history_final_relative_l2,2.7609392166137696,0.020088557629324075,2.764707088470459,0.03631925582885742,2.7372703552246094,2.7804369926452637,5
nonproportional,history_coverage_95,0.02846774123609066,0.017303816659198574,0.02948588691651821,0.020614919252693653,0.009425402618944645,0.05297378823161125,5
nonproportional,history_ece,0.760592234134674,0.017223410674951853,0.7591356039047241,0.021572589874267578,0.7361769080162048,0.7786164283752441,5
nonproportional,history_nll,4121365.3,1382748.389766141,4190060.0,1264821.25,2162697.75,5851757.0,5
nonproportional,history_posterior_std,0.004454380873357877,0.003609745681185233,0.003293328918516636,0.005120113026350737,0.0003449793148320168,0.008982338942587376,5
nonproportional,calibrated_history_coverage_95,0.823387086391449,0.04550744524725636,0.8318548202514648,0.030141115188598633,0.7560483813285828,0.8801411390304565,5
nonproportional,calibrated_history_ece,0.12075099647045136,0.021878683892389134,0.12535281479358673,0.02235381305217743,0.09546369314193726,0.15161289274692535,5
nonproportional,calibrated_history_nll,1133964.0190429688,1638749.8167821798,262984.71875,1106983.71875,6238.59521484375,3924239.25,5
nonproportional,calibrated_history_spread_scale,10000.0,0.0,10000.0,0.0,10000.0,10000.0,5
nonproportional,calibrated_history_posterior_std,40.31998872756958,71.56547240751205,9.938580513000488,8.89836835861206,4.387993812561035,168.15025329589844,5
nonproportional,field_coverage_95,0.024218750157160684,0.026646619134075913,0.00813802145421505,0.03873697901144624,0.00032552084303461015,0.0595703125,5
nonproportional,field_ece,0.7640543580055237,0.02696249934991004,0.7809081673622131,0.03995776176452637,0.7283365726470947,0.7872965335845947,5
nonproportional,field_nll,86994.4859375,13786.427994124164,83560.90625,8279.3203125,69178.734375,106891.3125,5
nonproportional,field_crps,0.030178502574563025,0.001143795079484989,0.029828159138560295,0.000993233174085617,0.028829872608184814,0.03185120224952698,5
nonproportional,field_sharpness,0.000750942602098803,0.001016729857000964,0.00017480552196502686,0.0010374863486504182,2.374465657339897e-05,0.0023881043307483196,5
nonproportional,field_interval_width_95,0.0015781080583110452,0.0020302397216079024,0.0004939145292155445,0.0021219877671683207,7.275999814737588e-05,0.0048300521448254585,5
