Model,Seeds,Cyclic disp. rel. L2,Cyclic history rel. L2,History-increment rel. L2,QP history rel. L2,QP history-inc. rel. L2,Eqp increment rel. L2,Plastic-work inc. rel. L2,Reversal hist-inc. rel. L2,Reversal yield-flag MAE,Yield-surface RMS,Plastic-work violation abs.,Plastic-work violation target-norm.,Plastic-work violation pred-norm.,FEM residual rel. RMS,FEM energy rel. err.
QP-thermo-hard HistoryGNO,5,117.3400 +/- 29.4748,1.8514 +/- 0.0710,0.9989 +/- 0.0019,2.8012 +/- 0.0823,1.0005 +/- 0.0013,8.0911 +/- 3.7567,8.4737 +/- 4.2339,0.9918 +/- 0.0160,0.8150 +/- 0.0276,0.0000 +/- 0.0000,0.0000 +/- 0.0000,0.0000 +/- 0.0000,0.0000 +/- 0.0000,185.1617 +/- 120.2545,14225.3347 +/- 16240.0660
