Model,Seeds,Cyclic disp. rel. L2,Cyclic history rel. L2,History-increment rel. L2,QP history rel. L2,QP history-inc. rel. L2,Eqp increment rel. L2,Plastic-work inc. rel. L2,Reversal hist-inc. rel. L2,Reversal yield-flag MAE,Yield-surface RMS,Plastic-work violation abs.,Plastic-work violation target-norm.,Plastic-work violation pred-norm.,FEM residual rel. RMS,FEM energy rel. err.
QP-thermo-hard HistoryGNO,5,40.2936 +/- 12.1646,0.9499 +/- 0.0001,1.0001 +/- 0.0000,1.6484 +/- 0.0001,1.0001 +/- 0.0000,4.8606 +/- 0.5064,5.2327 +/- 0.6132,1.0002 +/- 0.0000,0.3579 +/- 0.0000,0.0000 +/- 0.0000,0.0000 +/- 0.0000,0.0000 +/- 0.0000,0.0000 +/- 0.0000,55.8511 +/- 21.7647,2207.8058 +/- 1720.6877
