Model,Seed,Train final loss,Cyclic disp. rel. L2,Cyclic history rel. L2,History-increment rel. L2,QP history rel. L2,QP history-inc. rel. L2,Eqp increment rel. L2,Plastic-work inc. rel. L2,Reversal hist-inc. rel. L2,Reversal yield-flag MAE,Yield-surface RMS,Plastic-work violation abs.,Plastic-work violation target-norm.,Plastic-work violation pred-norm.,FEM residual rel. RMS,FEM energy rel. err.
QP-thermo-hard HistoryGNO,20260517,1234.84,21.7541,0.949765,1.00007,1.6483,1.00012,4.24872,4.49003,1.00017,0.35786,4.75053e-08,0,0,0,58.276,2067.74
QP-thermo-hard HistoryGNO,20260518,819.534,32.3848,0.949872,1.00009,1.64842,1.00016,4.90064,5.24356,1.00021,0.35786,4.83486e-08,0,0,0,29.313,454.395
QP-thermo-hard HistoryGNO,20260519,1334.21,42.3875,0.9498,1.00007,1.64836,1.00012,4.43847,4.7534,1.00015,0.357882,4.06532e-07,0,0,0,91.1704,5486.16
QP-thermo-hard HistoryGNO,20260520,3369.68,48.4289,0.950088,1.00009,1.64864,1.00019,5.69954,6.2657,1.00025,0.357862,9.57223e-08,0,0,0,37.0549,1555.31
QP-thermo-hard HistoryGNO,20260521,404.763,56.5127,0.950017,1.00007,1.64851,1.00015,5.01543,5.41079,1.0002,0.357861,5.90443e-08,0,0,0,63.4411,1475.43
