Model,Metric,Rule,Lower,Upper,Outlier count,Outlier seeds,Mean,Std,Median,IQR,Min,Max
True differentiable J2 QP-HistoryGNO,Cyclic disp. rel. L2,1.5*IQR,41.2134,107.04,1,20260517=132.739,80.4647,28.4636,73.2846,16.4567,48.0461,132.739
True differentiable J2 QP-HistoryGNO,QP reversal scalar-inc. rel. L2,1.5*IQR,1.13815,1.99442,1,20260520=1.13759,1.53082,0.247571,1.49902,0.214069,1.13759,1.88492
True differentiable J2 QP-HistoryGNO,Plastic-work violation abs.,1.5*IQR,-5.32471e-08,9.0777e-08,1,20260521=9.7651e-08,3.10566e-08,3.59714e-08,2.01021e-08,3.6006e-08,0,9.7651e-08
True differentiable J2 QP-HistoryGNO,Plastic-work violation target-norm.,1.5*IQR,-0.00263566,0.00449334,1,20260521=0.0048336,0.00153726,0.00178054,0.000995027,0.00178225,0,0.0048336
