Model,Seeds,Cyclic disp. rel. L2,Cyclic history rel. L2,History-increment rel. L2,QP history rel. L2,QP history-inc. rel. L2,Eqp increment rel. L2,Plastic-work inc. rel. L2,Reversal hist-inc. rel. L2,Reversal yield-flag MAE,Yield-surface RMS,Plastic-work violation abs.,Plastic-work violation target-norm.,Plastic-work violation pred-norm.,FEM residual rel. RMS,FEM energy rel. err.
QP-thermo-hard HistoryGNO,5,111.4010 +/- 66.4843,0.9712 +/- 0.1292,1.0146 +/- 0.0304,1.7713 +/- 0.1395,1.0248 +/- 0.0505,6.1507 +/- 1.5853,6.4506 +/- 1.6744,1.0103 +/- 0.0207,0.4449 +/- 0.0259,0.0447 +/- 0.0699,0.0000 +/- 0.0000,0.0000 +/- 0.0000,0.0000 +/- 0.0000,80.3149 +/- 39.8590,2345.5729 +/- 1578.1313
