load_path,calibrated_field_coverage_95,calibrated_field_crps,calibrated_field_ece,calibrated_field_interval_width_95,calibrated_field_nll,calibrated_field_sharpness,calibrated_field_spread_scale,calibrated_history_coverage_95,calibrated_history_ece,calibrated_history_nll,calibrated_history_posterior_std,calibrated_history_spread_scale,calibrated_material_parameter_coverage_95,calibrated_material_parameter_ece,calibrated_material_parameter_nll,calibrated_material_parameter_posterior_std,calibrated_material_parameter_spread_scale,field_coverage_95,field_crps,field_ece,field_interval_width_95,field_nll,field_sharpness,history_coverage_95,history_ece,history_final_relative_l2,history_nll,history_posterior_std,history_relative_l2,inversion_final_loss,material_parameter_coverage_95,material_parameter_ece,material_parameter_mae,material_parameter_nll,material_parameter_posterior_std,material_parameter_relative_l2,posterior_calibration_num_calibration,posterior_calibration_num_test,rollout_displacement_relative_l2,sparse_observation_relative_l2,sparse_observation_rmse
cyclic,0.9427083730697632,0.04169275611639023,0.11442059278488159,0.3790476322174072,-1.1140964031219482,0.13018898665905,10000.0,0.824023425579071,0.12370605766773224,1030.747314453125,4.914605140686035,10000.0,0.875,0.07916664332151413,2.5072715282440186,7.4643778800964355,94.12487030029297,0.00016276042151730508,0.026231970638036728,0.7873779535293579,4.532282764557749e-05,76874.953125,1.5504754628636874e-05,0.10175781697034836,0.68719482421875,1.6405820846557617,266580.09375,0.002028944669291377,0.8416160941123962,720.6640625,0.0,0.7874999642372131,3.8484885692596436,13591.453125,0.10500545799732208,0.20420439541339874,4.0,4.0,0.8698252439498901,0.9171524047851562,0.02661135420203209
nonproportional,0.8753255605697632,0.060225456953048706,0.11560870707035065,0.6038393974304199,-0.5373344421386719,0.19814163446426392,10000.0,0.7874999642372131,0.12348788976669312,8168.5283203125,53.93971633911133,10000.0,1.0,0.10833334922790527,0.6517542600631714,14.446414947509766,97.10521697998047,0.0013020833721384406,0.035002581775188446,0.7863606810569763,4.9925321945920587e-05,128133.5625,1.6966505427262746e-05,0.09390120953321457,0.6955897212028503,0.9201168417930603,264017.40625,0.0030847624875605106,0.9431955218315125,1555.8914794921875,0.0,0.7874999642372131,4.345891952514648,1804.53369140625,0.1296958029270172,0.24227014183998108,4.0,4.0,0.9498763680458069,0.9777900576591492,0.03874678909778595
random_amplitude,0.9580078125,0.05978703126311302,0.12420248985290527,0.5016500353813171,-0.9257854223251343,0.1801968216896057,10000.0,0.8383928537368774,0.1246279627084732,5251.82470703125,144.07701110839844,10000.0,1.0,0.13958334922790527,0.6656084060668945,17.653139114379883,122.36380004882812,0.00016276042151730508,0.03292250633239746,0.7873779535293579,4.8561152652837336e-05,103642.328125,1.6926260286709294e-05,0.10049603134393692,0.6886036396026611,0.8929718732833862,294602.46875,0.007989641278982162,0.898344099521637,2989.725341796875,0.02083333395421505,0.7666666507720947,3.396125316619873,1976.57763671875,0.1323687732219696,0.1770755648612976,4.0,4.0,1.0241304636001587,1.1449251174926758,0.05103428661823273
pre_stress,0.9488932490348816,0.024923181161284447,0.11393231153488159,0.19787737727165222,-1.6248881816864014,0.06973487138748169,4922.255859375,0.8481854796409607,0.1260584592819214,2926.076171875,6.596681118011475,10000.0,0.9166666865348816,0.0937500149011612,0.6111630797386169,13.511260986328125,122.23257446289062,0.00016276042151730508,0.017599962651729584,0.7874186038970947,4.2768482671817765e-05,28131.396484375,1.4703505257784855e-05,0.07268144935369492,0.71687251329422,0.9207464456558228,751785.9375,0.0013033266877755523,0.9220800399780273,981.498779296875,0.0,0.7874999642372131,4.90201473236084,4556.25048828125,0.10986240953207016,0.3016286790370941,4.0,4.0,1.2015438079833984,1.4570225477218628,0.03070266731083393
