Model,Seeds,Cyclic disp. rel. L2,Cyclic history rel. L2,History-increment rel. L2,QP history rel. L2,QP history-inc. rel. L2,QP eqp rel. L2,QP plastic-work rel. L2,QP von-Mises rel. L2,QP reversal scalar-inc. rel. L2,QP reversal eqp-inc. rel. L2,QP reversal work-inc. rel. L2,QP reversal yield MAE,QP inactive false plasticity,True-J2 consistency rel. RMS,True-J2 active consistency rel. RMS,True-J2 negative dgamma,True-J2 active QP frac.,Eqp increment rel. L2,Plastic-work inc. rel. L2,Reversal hist-inc. rel. L2,Reversal yield-flag MAE,Yield-surface RMS,Plastic-work violation abs.,Plastic-work violation target-norm.,Plastic-work violation pred-norm.,HANO strain rel. L2,HANO stress rel. L2,FEM residual rel. RMS,FEM energy rel. err.,FEM tangent-solver rel. RMS,Newton initial residual rel. RMS,Newton final residual rel. RMS,Newton residual ratio,Newton residual decrease frac.,Newton step decrease frac.,Newton step 1 residual ratio,Newton step 2 residual ratio,Newton step 3 residual ratio,Newton step 1 decrease frac.,Newton step 2 decrease frac.,Newton step 3 decrease frac.,Newton correction rel. norm,Newton accepted damping,Newton convergence rate,Newton failure rate
True differentiable J2 QP-HistoryGNO,5,97.5880 +/- 40.3028,0.9973 +/- 0.0334,1.2667 +/- 0.1220,1.4753 +/- 0.1798,1.6564 +/- 0.2028,2.9216 +/- 1.6227,3.0857 +/- 1.7856,0.7290 +/- 0.0546,1.5121 +/- 0.3299,1.5439 +/- 0.4828,1.6030 +/- 0.5463,0.4813 +/- 0.2513,0.3568 +/- 0.0952,0.2888 +/- 0.1451,0.0000 +/- 0.0000,0.0000 +/- 0.0000,0.5471 +/- 0.2561,3.6727 +/- 2.1305,3.9204 +/- 2.4104,1.6312 +/- 0.4613,0.4950 +/- 0.0667,0.0392 +/- 0.0096,0.0000 +/- 0.0000,0.0038 +/- 0.0063,0.0007 +/- 0.0012,,,19.6253 +/- 9.1923,329.3056 +/- 293.2003,196.7153 +/- 81.3649,18.4538 +/- 8.6555,0.0000 +/- 0.0000,0.0000 +/- 0.0000,1.0000 +/- 0.0000,0.9971 +/- 0.0007,0.0000 +/- 0.0000,0.0000 +/- 0.0000,0.0000 +/- 0.0000,1.0000 +/- 0.0000,1.0000 +/- 0.0000,1.0000 +/- 0.0000,1.7678 +/- 1.1948,1.0000 +/- 0.0000,1.0000 +/- 0.0000,0.0000 +/- 0.0000
