load_path,calibrated_field_coverage_95,calibrated_field_crps,calibrated_field_ece,calibrated_field_interval_width_95,calibrated_field_sharpness,calibrated_field_spread_scale,calibrated_history_coverage_95,calibrated_history_ece,calibrated_history_posterior_std,calibrated_history_spread_scale,calibrated_material_parameter_coverage_95,calibrated_material_parameter_ece,calibrated_material_parameter_posterior_std,calibrated_material_parameter_spread_scale,field_coverage_95,field_crps,field_ece,field_interval_width_95,field_sharpness,history_coverage_95,history_ece,history_final_relative_l2,history_posterior_std,history_relative_l2,inversion_final_loss,material_parameter_coverage_95,material_parameter_ece,material_parameter_mae,material_parameter_posterior_std,material_parameter_relative_l2,rollout_displacement_relative_l2,sparse_observation_relative_l2,sparse_observation_rmse
cyclic,0.9505208730697632,0.029730284586548805,0.13942060619592667,0.1665583997964859,0.07087633013725281,1855.2941284179688,0.9753906428813934,0.14511721581220627,0.784585177898407,8.982610702514648,1.0,0.07083332538604736,3.9056789875030518,23.66208267211914,0.0006510416860692203,0.01588681899011135,0.7868489325046539,9.190432319883257e-05,3.865321559715085e-05,0.11855468899011612,0.6689453125,0.8878032863140106,4.4238035115995444e-05,0.9951207339763641,363.3726348876953,0.0,0.7874999642372131,2.9274141788482666,0.16857340931892395,0.16856651939451694,0.8430402874946594,0.8291118443012238,0.018830659799277782
nonproportional,0.9505208730697632,0.038510825484991074,0.12330732494592667,0.27010704576969147,0.1083340272307396,1957.8142700195312,1.0,0.13496093451976776,0.7845852375030518,6.420063018798828,1.0,0.11249999701976776,8.171756029129028,47.2053747177124,0.00390625,0.022910820320248604,0.7845702767372131,0.00013797250721836463,5.5334488934022374e-05,0.09140624850988388,0.6962402164936066,0.9874439537525177,5.435880120785441e-05,0.9932767450809479,659.772102355957,0.0833333358168602,0.7249999940395355,1.587483525276184,0.13967426866292953,0.08076798915863037,0.8535428047180176,0.829979419708252,0.024184102192521095
random_amplitude,0.9505208730697632,0.04715109430253506,0.12265627086162567,0.3032948672771454,0.12494780123233795,5267.845703125,1.0,0.13543345779180527,0.784585177898407,6.5496814250946045,1.0,0.05833332985639572,2.7576460242271423,27.50374746322632,0.0013020833721384406,0.02376449853181839,0.7863606810569763,5.8989251556340605e-05,2.424042031634599e-05,0.09435483440756798,0.6931451559066772,0.9954551756381989,3.550449946487788e-05,0.9946140646934509,1978.8449096679688,0.0,0.7874999642372131,0.8072474300861359,0.09955736249685287,0.0382437352091074,0.8506770133972168,0.8609717488288879,0.044406330212950706
pre_stress,0.9505208730697632,0.033932394813746214,0.12867841869592667,0.22028444707393646,0.09353217110037804,1380.5082397460938,1.0,0.12886904180049896,0.7845853865146637,6.028341293334961,1.0,0.12083333730697632,11.439664363861084,35.77821731567383,0.005208333663176745,0.018587992526590824,0.7829427123069763,0.00019864365458488464,8.442143007414415e-05,0.06805555708706379,0.719642847776413,0.9958109557628632,0.0001001600940071512,0.996378093957901,1554.2052001953125,0.0,0.7874999642372131,0.9281322956085205,0.3114973455667496,0.036670162342488766,0.8882699012756348,0.8638089895248413,0.03694040980190039
