load_path,calibrated_field_coverage_95,calibrated_field_crps,calibrated_field_ece,calibrated_field_interval_width_95,calibrated_field_sharpness,calibrated_field_spread_scale,calibrated_history_coverage_95,calibrated_history_ece,calibrated_history_posterior_std,calibrated_history_spread_scale,calibrated_material_parameter_coverage_95,calibrated_material_parameter_ece,calibrated_material_parameter_posterior_std,calibrated_material_parameter_spread_scale,field_coverage_95,field_crps,field_ece,field_interval_width_95,field_sharpness,history_coverage_95,history_ece,history_final_relative_l2,history_posterior_std,history_relative_l2,inversion_final_loss,material_parameter_coverage_95,material_parameter_ece,material_parameter_mae,material_parameter_posterior_std,material_parameter_relative_l2,rollout_displacement_relative_l2,sparse_observation_relative_l2,sparse_observation_rmse
cyclic,0.9505208730697632,0.022976365871727467,0.10996097326278687,0.13283048570156097,0.05650299973785877,1198.7667236328125,0.949999988079071,0.1289062649011612,0.5057048052549362,5.535922288894653,1.0,0.07916666567325592,3.8082656860351562,34.58791446685791,0.001953125058207661,0.016143573448061943,0.7861979007720947,0.00011055406503146514,4.706076651928015e-05,0.06406250037252903,0.723681628704071,3.709687113761902,0.0012931025703437626,0.8571784496307373,244.9168243408203,0.0833333358168602,0.7249999940395355,2.652391254901886,0.10922306403517723,0.15177401527762413,0.8210913240909576,0.8515832424163818,0.015526007395237684
nonproportional,0.9505208730697632,0.0412873849272728,0.08945316076278687,0.2423107922077179,0.10416154563426971,654.2528076171875,0.949999988079071,0.1174316555261612,0.41915902495384216,4.435153007507324,1.0,0.12083332985639572,18.884109258651733,65.50293636322021,0.003906250116415322,0.0276441453024745,0.7842447757720947,0.00036898854887112975,0.00015843896835576743,0.05644531361758709,0.7313964664936066,1.2573173642158508,0.0031877084402367473,0.6801367700099945,1423.1330871582031,0.0833333358168602,0.7666666209697723,1.0039791464805603,0.2692444771528244,0.04930143244564533,0.9945975244045258,0.9741457998752594,0.03739670850336552
random_amplitude,0.9505208730697632,0.02527946885675192,0.05852867662906647,0.14853862300515175,0.05930021405220032,535.3387756347656,0.949999988079071,0.13059475272893906,0.5531373918056488,5.115737199783325,1.0,0.07916666567325592,4.714075803756714,25.8936824798584,0.0,0.025651179254055023,0.7874999642372131,0.0002958056575153023,0.0001171259573311545,0.051008064299821854,0.7370463609695435,0.664362758398056,0.0024878522381186485,0.8034513294696808,1185.9288635253906,0.0833333358168602,0.7249999940395355,0.5372686088085175,0.17377349734306335,0.02297909976914525,0.8873934745788574,0.9582501947879791,0.0340349730104208
pre_stress,0.9505208730697632,0.07089208625257015,0.12151695787906647,0.447714202105999,0.1828935705125332,3681.0228424072266,0.949999988079071,0.12817461043596268,0.6754516363143921,5.841675043106079,1.0,0.07916666567325592,6.49773645401001,237.9096851348877,0.001953125,0.019029206596314907,0.7857095897197723,0.00025419156736461446,0.00010024158109445125,0.01964285783469677,0.7688987851142883,0.6446963548660278,0.0020033844048157334,0.8240500092506409,924.3504638671875,0.0,0.7874999642372131,2.5526612997055054,0.16123520582914352,0.11759437248110771,0.878318190574646,1.4275024235248566,0.026666946709156036
