Model,Metric,Rule,Lower,Upper,Outlier count,Outlier seeds,Mean,Std,Median,IQR,Min,Max
Faithful HANO strain-stress spectral-window NO,Cyclic disp. rel. L2,1.5*IQR,415.346,751.305,2,20260517=227.472; 20260518=1099.77,614.578,280.002,579.002,83.9897,227.472,1099.77
Faithful HANO strain-stress spectral-window NO,Eqp increment rel. L2,1.5*IQR,-21.2523,180.375,1,20260519=185.053,97.793,50.1547,101.871,50.4069,42.918,185.053
Faithful HANO strain-stress spectral-window NO,Reversal hist-inc. rel. L2,1.5*IQR,1.0032,1.01362,1,20260521=1.02624,1.01148,0.00748378,1.00836,0.00260437,1.00599,1.02624
Faithful HANO strain-stress spectral-window NO,Yield-surface RMS,1.5*IQR,0.429909,1.13673,2,20260517=1.15046; 20260520=0.0134902,0.714801,0.38031,0.843423,0.176704,0.0134902,1.15046
Faithful HANO strain-stress spectral-window NO,HANO strain rel. L2,1.5*IQR,-29.3177,167.812,1,20260518=176.709,75.2182,57.2575,50.4007,49.2823,10.4872,176.709
Faithful HANO strain-stress spectral-window NO,FEM residual rel. RMS,1.5*IQR,953.206,1560.92,2,20260517=515.023; 20260518=4411.82,1738.81,1367.79,1253.1,151.927,515.023,4411.82
Faithful HANO strain-stress spectral-window NO,FEM energy rel. err.,1.5*IQR,122745,1.39942e+06,2,20260517=112345; 20260518=6.14654e+06,1.6954e+06,2.24118e+06,695966,319168,112345,6.14654e+06
