Model,Seed,Train final loss,Cyclic disp. rel. L2,Cyclic history rel. L2,History-increment rel. L2,QP history rel. L2,QP history-inc. rel. L2,Eqp increment rel. L2,Plastic-work inc. rel. L2,Reversal hist-inc. rel. L2,Reversal yield-flag MAE,Yield-surface RMS,Plastic-work violation abs.,Plastic-work violation target-norm.,Plastic-work violation pred-norm.,FEM residual rel. RMS,FEM energy rel. err.
QP-thermo-hard HistoryGNO,20260517,1202.06,91.6772,1.87485,0.999323,2.82569,0.999395,5.93858,6.0237,0.99895,0.825796,2.41231e-05,0,0,0,87.4708,3268.31
QP-thermo-hard HistoryGNO,20260518,7435.99,146.063,1.74126,0.992815,2.64584,0.995729,3.99426,4.07767,0.968939,0.773293,9.72327e-05,0,0,0,32.7703,319.243
QP-thermo-hard HistoryGNO,20260519,10538.9,71.2001,1.88943,1.00005,2.84604,1.00011,7.13586,7.29259,1,0.829457,2.00712e-06,0,0,0,204.778,12262.3
QP-thermo-hard HistoryGNO,20260520,6671.2,133.834,1.8724,1.00018,2.81942,1.00037,6.05436,6.18302,0.997926,0.82417,2.7071e-05,0,0,0,413.96,54345.4
QP-thermo-hard HistoryGNO,20260521,4389.18,153.17,1.8914,1.00015,2.84855,1.0003,13.3985,14.4081,1.00011,0.829615,6.66986e-08,0,0,0,225.043,9846.09
