Model,Metric,Rule,Lower,Upper,Outlier count,Outlier seeds,Mean,Std,Median,IQR,Min,Max
QP-thermo-hard HistoryGNO,Cyclic history rel. L2,1.5*IQR,1.13749,1.19467,1,20260520=1.04437,1.1439,0.0501492,1.16596,0.0142958,1.04437,1.177
QP-thermo-hard HistoryGNO,QP history rel. L2,1.5*IQR,1.87984,1.98911,1,20260520=1.7647,1.90484,0.0709645,1.93696,0.0273172,1.7647,1.95362
QP-thermo-hard HistoryGNO,QP history-inc. rel. L2,1.5*IQR,0.998845,1.00091,2,20260519=0.998813; 20260520=1.04635,1.009,0.0186811,1.00009,0.000516474,0.998813,1.04635
QP-thermo-hard HistoryGNO,Reversal hist-inc. rel. L2,1.5*IQR,0.995467,1.00724,1,20260520=1.03736,1.00806,0.0146926,1.00037,0.00294197,0.999856,1.03736
QP-thermo-hard HistoryGNO,Reversal yield-flag MAE,1.5*IQR,0.454613,0.45889,1,20260520=0.465851,0.45841,0.00374652,0.456688,0.00106913,0.456006,0.465851
QP-thermo-hard HistoryGNO,Yield-surface RMS,1.5*IQR,-2.41851e-05,7.20125e-05,1,20260520=0.00882489,0.0017804,0.00352226,2.75108e-05,2.40494e-05,1.7879e-06,0.00882489
QP-thermo-hard HistoryGNO,FEM energy rel. err.,1.5*IQR,-698.835,4802.6,1,20260520=19590.7,5079.98,7298.77,1475.28,1375.36,230.151,19590.7
