Model,Seed,Train final loss,Cyclic disp. rel. L2,Cyclic history rel. L2,History-increment rel. L2,QP history rel. L2,QP history-inc. rel. L2,Eqp increment rel. L2,Plastic-work inc. rel. L2,Reversal hist-inc. rel. L2,Reversal yield-flag MAE,Yield-surface RMS,Plastic-work violation abs.,Plastic-work violation target-norm.,Plastic-work violation pred-norm.,FEM residual rel. RMS,FEM energy rel. err.
QP-thermo-hard HistoryGNO,20260517,2513.92,38.3865,1.12886,0.997515,1.86776,0.997838,3.91481,4.11982,0.99939,0.462412,1.67867e-05,0,0,0,30.8665,711.582
QP-thermo-hard HistoryGNO,20260518,3982.61,72.6695,1.13364,1.00007,1.87467,1.00014,4.1573,4.41135,1.00019,0.461674,4.11154e-07,0,0,0,33.757,1749.64
QP-thermo-hard HistoryGNO,20260519,1741.3,102.541,1.13398,1.00009,1.87519,1.00016,5.05955,5.43661,1.00022,0.461679,4.692e-07,0,0,0,41.136,3040.97
QP-thermo-hard HistoryGNO,20260520,393.477,39.9873,0.824645,1.0003,1.48959,1.00085,2.96502,3.13114,1.00008,0.487225,0.167089,0,0,0,162.502,22189.1
QP-thermo-hard HistoryGNO,20260521,9033.17,126.99,1.13443,1.00012,1.87562,1.00021,6.28949,6.80951,1.00033,0.461667,6.72944e-08,0,0,0,38.5184,1061.2
