Model,Seeds,Cyclic disp. rel. L2,Cyclic history rel. L2,History-increment rel. L2,QP history rel. L2,QP history-inc. rel. L2,Eqp increment rel. L2,Plastic-work inc. rel. L2,Reversal hist-inc. rel. L2,Reversal yield-flag MAE,Yield-surface RMS,Plastic-work violation abs.,Plastic-work violation target-norm.,Plastic-work violation pred-norm.,FEM residual rel. RMS,FEM energy rel. err.
QP-thermo-hard HistoryGNO,1,79.6164 +/- 0.0000,1.4435 +/- 0.0000,1.0006 +/- 0.0000,2.1581 +/- 0.0000,1.0013 +/- 0.0000,4.6612 +/- 0.0000,4.9153 +/- 0.0000,1.0007 +/- 0.0000,0.9000 +/- 0.0000,0.0000 +/- 0.0000,0.0000 +/- 0.0000,0.0000 +/- 0.0000,0.0000 +/- 0.0000,191.2027 +/- 0.0000,50324.1875 +/- 0.0000
