Model,Seeds,Cyclic disp. rel. L2,Cyclic history rel. L2,History-increment rel. L2,QP history rel. L2,QP history-inc. rel. L2,Eqp increment rel. L2,Plastic-work inc. rel. L2,Reversal hist-inc. rel. L2,Reversal yield-flag MAE,Yield-surface RMS,Plastic-work violation abs.,Plastic-work violation target-norm.,Plastic-work violation pred-norm.,FEM residual rel. RMS,FEM energy rel. err.
QP-thermo-hard HistoryGNO,5,64.2323 +/- 15.8593,1.0700 +/- 0.0070,0.9983 +/- 0.0019,1.7581 +/- 0.0099,0.9988 +/- 0.0016,4.8492 +/- 1.9594,5.1820 +/- 2.2666,1.0014 +/- 0.0014,0.4106 +/- 0.0011,0.0000 +/- 0.0000,0.0000 +/- 0.0000,0.0000 +/- 0.0000,0.0000 +/- 0.0000,123.3613 +/- 92.2390,7540.2655 +/- 9855.7377
