Model,Seed,Train final loss,Cyclic disp. rel. L2,Cyclic history rel. L2,History-increment rel. L2,QP history rel. L2,QP history-inc. rel. L2,Eqp increment rel. L2,Plastic-work inc. rel. L2,Reversal hist-inc. rel. L2,Reversal yield-flag MAE,Yield-surface RMS,Plastic-work violation abs.,Plastic-work violation target-norm.,Plastic-work violation pred-norm.,FEM residual rel. RMS,FEM energy rel. err.
QP-thermo-hard HistoryGNO,20260517,1205.6,71.1807,1.17142,0.999292,1.94531,0.999389,2.79429,2.81854,1.0006,0.45634,1.63788e-05,0,0,0,58.2653,2008.01
QP-thermo-hard HistoryGNO,20260518,406.745,70.7531,1.15823,0.997825,1.91953,1.00011,3.8449,4.09084,1.00297,0.457339,3.67311e-05,0,0,0,21.8537,323.11
QP-thermo-hard HistoryGNO,20260519,4138.07,91.3794,1.16469,0.998443,1.93505,0.99871,3.34922,3.4243,0.999874,0.456771,2.94314e-05,0,0,0,44.7302,2601.96
QP-thermo-hard HistoryGNO,20260520,2433.72,74.861,0.927381,1.14233,1.61721,1.27282,4.47874,4.77915,1.00086,0.485329,0.12262,0,0,0,176.485,20464.6
QP-thermo-hard HistoryGNO,20260521,1019,99.5231,1.177,0.999962,1.95363,1.00014,4.58012,4.7874,0.99988,0.456006,1.78205e-06,0,0,0,105.248,3807.45
