Model,Metric,Rule,Lower,Upper,Outlier count,Outlier seeds,Mean,Std,Median,IQR,Min,Max
Faithful HANO strain-stress spectral-window NO,Cyclic disp. rel. L2,1.5*IQR,105.739,221.567,1,20260520=310.012,183.565,67.248,169.053,28.957,111.455,310.012
Faithful HANO strain-stress spectral-window NO,Reversal hist-inc. rel. L2,1.5*IQR,1.00673,1.05248,1,20260518=1.0056,1.02707,0.013636,1.02394,0.0114391,1.0056,1.04658
Faithful HANO strain-stress spectral-window NO,Yield-surface RMS,1.5*IQR,-0.089353,0.65085,1,20260519=0.785149,0.319509,0.260581,0.242173,0.185051,0.00872749,0.785149
Faithful HANO strain-stress spectral-window NO,Plastic-work violation pred-norm.,1.5*IQR,-11.7459,19.5766,1,20260520=31.6554,9.39115,11.6466,7.46973,7.83062,0,31.6554
Faithful HANO strain-stress spectral-window NO,HANO stress rel. L2,1.5*IQR,5.00059,16.2775,1,20260519=19.1022,11.8735,3.81352,10.5208,2.81922,8.46634,19.1022
Faithful HANO strain-stress spectral-window NO,FEM energy rel. err.,1.5*IQR,-919006,3.07405e+06,1,20260520=5.30226e+06,1.76298e+06,1.84549e+06,1.27627e+06,998263,81351,5.30226e+06
