Model,Seeds,Cyclic disp. rel. L2,Cyclic history rel. L2,History-increment rel. L2,QP history rel. L2,QP history-inc. rel. L2,Eqp increment rel. L2,Plastic-work inc. rel. L2,Reversal hist-inc. rel. L2,Reversal yield-flag MAE,Yield-surface RMS,Plastic-work violation abs.,Plastic-work violation target-norm.,Plastic-work violation pred-norm.,FEM residual rel. RMS,FEM energy rel. err.
QP-thermo-hard HistoryGNO,5,76.1149 +/- 34.7192,1.0711 +/- 0.1232,0.9996 +/- 0.0011,1.7966 +/- 0.1535,0.9998 +/- 0.0010,4.4772 +/- 1.1251,4.7817 +/- 1.2522,1.0000 +/- 0.0003,0.4669 +/- 0.0102,0.0334 +/- 0.0668,0.0000 +/- 0.0000,0.0000 +/- 0.0000,0.0000 +/- 0.0000,61.3567 +/- 50.6971,5750.4633 +/- 8257.6703
