Model,Metric,Rule,Lower,Upper,Outlier count,Outlier seeds,Mean,Std,Median,IQR,Min,Max
QP-thermo-hard HistoryGNO,Cyclic history rel. L2,1.5*IQR,1.33215,1.34464,1,20260519=1.32674,1.33618,0.00489319,1.3374,0.00312281,1.32674,1.33998
QP-thermo-hard HistoryGNO,QP history rel. L2,1.5*IQR,2.1489,2.16894,1,20260519=2.14173,2.15586,0.00734851,2.15794,0.00501084,2.14173,2.16176
QP-thermo-hard HistoryGNO,QP history-inc. rel. L2,1.5*IQR,0.999952,1.00025,1,20260519=1.00033,1.00012,0.000121816,1.00013,7.54595e-05,0.999954,1.00033
QP-thermo-hard HistoryGNO,Reversal hist-inc. rel. L2,1.5*IQR,0.998848,1.00072,1,20260519=0.998033,0.999449,0.000737176,0.999598,0.00046885,0.998033,1.00004
QP-thermo-hard HistoryGNO,Reversal yield-flag MAE,1.5*IQR,0.715916,0.717658,1,20260519=0.715896,0.71663,0.00040662,0.716673,0.000435472,0.715896,0.717007
QP-thermo-hard HistoryGNO,Yield-surface RMS,1.5*IQR,-9.42685e-06,2.14139e-05,1,20260519=2.92614e-05,9.82442e-06,1.03559e-05,7.81123e-06,7.71018e-06,6.23786e-08,2.92614e-05
QP-thermo-hard HistoryGNO,FEM energy rel. err.,1.5*IQR,-476.135,5067.78,1,20260520=17027.7,4705.17,6221.78,1654.5,1385.98,251.995,17027.7
