Model,Seeds,Cyclic disp. rel. L2,Cyclic history rel. L2,History-increment rel. L2,QP history rel. L2,QP history-inc. rel. L2,QP eqp rel. L2,QP plastic-work rel. L2,QP von-Mises rel. L2,QP reversal scalar-inc. rel. L2,QP reversal eqp-inc. rel. L2,QP reversal work-inc. rel. L2,QP reversal yield MAE,QP inactive false plasticity,True-J2 consistency rel. RMS,True-J2 active consistency rel. RMS,True-J2 negative dgamma,True-J2 active QP frac.,Eqp increment rel. L2,Plastic-work inc. rel. L2,Reversal hist-inc. rel. L2,Reversal yield-flag MAE,Yield-surface RMS,Plastic-work violation abs.,Plastic-work violation target-norm.,Plastic-work violation pred-norm.,HANO strain rel. L2,HANO stress rel. L2,FEM residual rel. RMS,FEM energy rel. err.
Faithful HANO strain-stress spectral-window NO,5,148.8928 +/- 55.3238,2.0478 +/- 0.8385,1.0098 +/- 0.0046,,,,,,,,,,,,,,,161.0788 +/- 74.1798,71.8154 +/- 62.3044,1.0287 +/- 0.0190,0.5155 +/- 0.0448,0.3869 +/- 0.2802,0.0079 +/- 0.0065,543.1725 +/- 444.2097,21.8816 +/- 24.0245,83.2328 +/- 41.4988,16.1585 +/- 4.4954,1372.6249 +/- 598.0717,1438104.9219 +/- 887629.3609
