Model,Seeds,Cyclic disp. rel. L2,Cyclic history rel. L2,History-increment rel. L2,QP history rel. L2,QP history-inc. rel. L2,QP eqp rel. L2,QP plastic-work rel. L2,QP von-Mises rel. L2,QP reversal scalar-inc. rel. L2,QP reversal eqp-inc. rel. L2,QP reversal work-inc. rel. L2,QP reversal yield MAE,QP inactive false plasticity,True-J2 consistency rel. RMS,True-J2 active consistency rel. RMS,True-J2 negative dgamma,True-J2 active QP frac.,Eqp increment rel. L2,Plastic-work inc. rel. L2,Reversal hist-inc. rel. L2,Reversal yield-flag MAE,Yield-surface RMS,Plastic-work violation abs.,Plastic-work violation target-norm.,Plastic-work violation pred-norm.,HANO strain rel. L2,HANO stress rel. L2,FEM residual rel. RMS,FEM energy rel. err.
Faithful HANO strain-stress spectral-window NO,5,173.4304 +/- 75.3329,1.9438 +/- 0.6047,1.0147 +/- 0.0105,,,,,,,,,,,,,,,540.7906 +/- 321.7245,544.2236 +/- 409.2822,1.0186 +/- 0.0143,0.4008 +/- 0.1699,0.2674 +/- 0.2432,0.0380 +/- 0.0396,3449.0410 +/- 3585.9004,12.7398 +/- 17.8713,60.4592 +/- 27.6695,12.8641 +/- 3.9721,1755.9032 +/- 732.3095,1191154.4516 +/- 943415.8854
