Model,Seeds,Cyclic disp. rel. L2,Cyclic history rel. L2,History-increment rel. L2,QP history rel. L2,QP history-inc. rel. L2,QP eqp rel. L2,QP plastic-work rel. L2,QP von-Mises rel. L2,QP reversal scalar-inc. rel. L2,QP reversal eqp-inc. rel. L2,QP reversal work-inc. rel. L2,QP reversal yield MAE,QP inactive false plasticity,True-J2 consistency rel. RMS,True-J2 active consistency rel. RMS,True-J2 negative dgamma,True-J2 active QP frac.,Eqp increment rel. L2,Plastic-work inc. rel. L2,Reversal hist-inc. rel. L2,Reversal yield-flag MAE,Yield-surface RMS,Plastic-work violation abs.,Plastic-work violation target-norm.,Plastic-work violation pred-norm.,HANO strain rel. L2,HANO stress rel. L2,FEM residual rel. RMS,FEM energy rel. err.
Faithful HANO strain-stress spectral-window NO,5,130.2323 +/- 34.1592,1.7503 +/- 0.6892,1.0088 +/- 0.0088,,,,,,,,,,,,,,,114.6597 +/- 51.9993,39.3411 +/- 35.4421,1.0084 +/- 0.0036,0.5253 +/- 0.0640,0.3313 +/- 0.2812,0.0058 +/- 0.0043,287.8642 +/- 213.9982,22.2922 +/- 24.8131,46.9279 +/- 35.6959,13.5783 +/- 2.6370,1048.3791 +/- 934.6845,525595.0305 +/- 750076.5635
