Model,Seeds,Cyclic disp. rel. L2,Cyclic history rel. L2,History-increment rel. L2,QP history rel. L2,QP history-inc. rel. L2,QP eqp rel. L2,QP plastic-work rel. L2,QP von-Mises rel. L2,QP reversal scalar-inc. rel. L2,QP reversal eqp-inc. rel. L2,QP reversal work-inc. rel. L2,QP reversal yield MAE,QP inactive false plasticity,True-J2 consistency rel. RMS,True-J2 active consistency rel. RMS,True-J2 negative dgamma,True-J2 active QP frac.,Eqp increment rel. L2,Plastic-work inc. rel. L2,Reversal hist-inc. rel. L2,Reversal yield-flag MAE,Yield-surface RMS,Plastic-work violation abs.,Plastic-work violation target-norm.,Plastic-work violation pred-norm.,HANO strain rel. L2,HANO stress rel. L2,FEM residual rel. RMS,FEM energy rel. err.
Faithful HANO strain-stress spectral-window NO,5,228.2265 +/- 92.7368,1.9658 +/- 0.7084,1.0078 +/- 0.0059,,,,,,,,,,,,,,,176.6780 +/- 107.7651,120.9009 +/- 95.5526,1.0111 +/- 0.0045,0.4830 +/- 0.0418,0.3174 +/- 0.2606,0.0096 +/- 0.0096,713.0399 +/- 717.4043,13.7481 +/- 18.2717,84.1893 +/- 39.0899,17.5857 +/- 5.3707,2197.3950 +/- 987.3252,1068955.1187 +/- 767354.2203
