case,load_path,metric,mean,std
strict,monotonic,reversal_eqp_increment_relative_l2,0.0,0.0
strict,monotonic,reversal_fraction,0.0,0.0
strict,monotonic,reversal_history_increment_relative_l2,0.0,0.0
strict,monotonic,reversal_plastic_work_increment_relative_l2,0.0,0.0
strict,monotonic,reversal_yield_flag_mae,0.0,0.0
strict,monotonic,target_elastic_overstress_relative_violation,0.0,0.0
strict,monotonic,target_eq_plastic_strain_monotonic_violation,0.0,0.0
strict,monotonic,target_max_eq_plastic_strain,0.11655759811401367,0.0
strict,monotonic,target_mean_plastic_work,0.0051287333481013775,0.0
strict,monotonic,target_negative_plastic_multiplier_violation,0.0,0.0
strict,monotonic,target_path_newton_residual_relative,1.3001737594604492,0.0
strict,monotonic,target_path_newton_residual_rms,0.0454423613846302,0.0
strict,monotonic,target_plastic_work_lower_bound_absolute_violation,0.0,0.0
strict,monotonic,target_plastic_work_lower_bound_relative_violation,0.0,0.0
strict,monotonic,target_plastic_work_lower_bound_target_normalized_violation,0.0,0.0
strict,monotonic,target_plastic_work_monotonic_violation,0.0,0.0
strict,monotonic,target_yield_flag_bounds_violation,0.0,0.0
strict,monotonic,target_yield_surface_relative_rms,5.790969126451273e-08,0.0
strict,monotonic,total_loss,34.705726623535156,0.0
strict,monotonic,von_mises_relative_l2,0.4696758985519409,0.0
strict,monotonic,yield_flag_mae,0.3333333432674408,0.0
strict,nonproportional,displacement_loss,12.634308815002441,0.0
strict,nonproportional,displacement_relative_l2,3.5544772148132324,0.0
strict,nonproportional,eq_plastic_strain_increment_relative_l2,4.061293601989746,0.0
strict,nonproportional,eq_plastic_strain_relative_l2,0.9435282945632935,0.0
strict,nonproportional,final_displacement_relative_l2,5.0163960456848145,0.0
strict,nonproportional,final_eq_plastic_strain_relative_l2,0.9186131358146667,0.0
strict,nonproportional,final_history_relative_l2,8.432867050170898,0.0
strict,nonproportional,final_plastic_multiplier_increment_relative_l2,2879292160.0,0.0
strict,nonproportional,final_plastic_work_relative_l2,0.9539884924888611,0.0
strict,nonproportional,final_von_mises_relative_l2,0.5208953022956848,0.0
strict,nonproportional,final_yield_flag_mae,1.0,0.0
strict,nonproportional,history_increment_relative_l2,1.0004860162734985,0.0
strict,nonproportional,history_loss,0.4973807632923126,0.0
strict,nonproportional,history_relative_l2,0.7052522897720337,0.0
strict,nonproportional,loss_elastic_overstress,0.0,0.0
strict,nonproportional,loss_plastic_work_lower_bound,0.0,0.0
