Model,Seeds,Cyclic disp. rel. L2,Cyclic history rel. L2,History-increment rel. L2,QP history rel. L2,QP history-inc. rel. L2,Eqp increment rel. L2,Plastic-work inc. rel. L2,Reversal hist-inc. rel. L2,Reversal yield-flag MAE,Yield-surface RMS,Plastic-work violation abs.,Plastic-work violation target-norm.,Plastic-work violation pred-norm.,FEM residual rel. RMS,FEM energy rel. err.
QP-thermo-hard HistoryGNO,5,85.7706 +/- 12.5976,1.1083 +/- 0.0208,0.9995 +/- 0.0007,1.7845 +/- 0.0285,1.0007 +/- 0.0015,3.6239 +/- 0.5964,3.7925 +/- 0.6641,1.0055 +/- 0.0077,0.4336 +/- 0.0037,0.0000 +/- 0.0000,0.0000 +/- 0.0000,0.0000 +/- 0.0000,0.0000 +/- 0.0000,88.1050 +/- 57.1140,3352.2183 +/- 4057.1300
