Model,Metric,Rule,Lower,Upper,Outlier count,Outlier seeds,Mean,Std,Median,IQR,Min,Max
QP-thermo-hard HistoryGNO,Cyclic history rel. L2,1.5*IQR,1.12118,1.14166,1,20260520=0.824645,1.07111,0.12325,1.13364,0.00512159,0.824645,1.13443
QP-thermo-hard HistoryGNO,History-increment rel. L2,1.5*IQR,1.00001,1.00018,2,20260517=0.997515; 20260520=1.0003,0.999619,0.00105472,1.00009,4.14848e-05,0.997515,1.0003
QP-thermo-hard HistoryGNO,QP history rel. L2,1.5*IQR,1.85662,1.88633,1,20260520=1.48959,1.79657,0.153513,1.87467,0.00742769,1.48959,1.87562
QP-thermo-hard HistoryGNO,QP history-inc. rel. L2,1.5*IQR,1.00003,1.00032,2,20260517=0.997838; 20260520=1.00085,0.999842,0.00103641,1.00016,7.30753e-05,0.997838,1.00085
QP-thermo-hard HistoryGNO,Reversal hist-inc. rel. L2,1.5*IQR,0.999879,1.00042,1,20260517=0.99939,1.00004,0.000336425,1.00019,0.000136495,0.99939,1.00033
QP-thermo-hard HistoryGNO,Reversal yield-flag MAE,1.5*IQR,0.460568,0.463519,1,20260520=0.487225,0.466931,0.010151,0.461679,0.000737756,0.461667,0.487225
QP-thermo-hard HistoryGNO,Yield-surface RMS,1.5*IQR,-2.41521e-05,4.13499e-05,1,20260520=0.167089,0.0334214,0.0668339,4.692e-07,1.63755e-05,6.72944e-08,0.167089
QP-thermo-hard HistoryGNO,FEM residual rel. RMS,1.5*IQR,22.6886,52.2045,1,20260520=162.502,61.356,50.6997,38.5184,7.37897,30.8665,162.502
QP-thermo-hard HistoryGNO,FEM energy rel. err.,1.5*IQR,-1908.45,6010.62,1,20260520=22189.1,5750.49,8257.78,1749.64,1979.77,711.582,22189.1
