Model,Seeds,Cyclic disp. rel. L2,Cyclic history rel. L2,History-increment rel. L2,QP history rel. L2,QP history-inc. rel. L2,QP eqp rel. L2,QP plastic-work rel. L2,QP von-Mises rel. L2,QP reversal scalar-inc. rel. L2,QP reversal eqp-inc. rel. L2,QP reversal work-inc. rel. L2,QP reversal yield MAE,QP inactive false plasticity,True-J2 consistency rel. RMS,True-J2 active consistency rel. RMS,True-J2 negative dgamma,True-J2 active QP frac.,Eqp increment rel. L2,Plastic-work inc. rel. L2,Reversal hist-inc. rel. L2,Reversal yield-flag MAE,Yield-surface RMS,Plastic-work violation abs.,Plastic-work violation target-norm.,Plastic-work violation pred-norm.,HANO strain rel. L2,HANO stress rel. L2,FEM residual rel. RMS,FEM energy rel. err.,FEM tangent-solver rel. RMS,Newton initial residual rel. RMS,Newton final residual rel. RMS,Newton residual ratio,Newton residual decrease frac.,Newton step decrease frac.,Newton step 1 residual ratio,Newton step 2 residual ratio,Newton step 3 residual ratio,Newton step 1 decrease frac.,Newton step 2 decrease frac.,Newton step 3 decrease frac.,Newton correction rel. norm,Newton accepted damping,Newton convergence rate,Newton failure rate
True differentiable J2 QP-HistoryGNO,5,60.8123 +/- 41.1927,1.0389 +/- 0.0330,1.1856 +/- 0.1070,1.5112 +/- 0.3008,1.5400 +/- 0.3121,1.7644 +/- 0.7313,1.7664 +/- 0.7411,0.7594 +/- 0.0708,1.4634 +/- 0.2910,1.1550 +/- 0.2778,1.1590 +/- 0.2909,0.5019 +/- 0.2536,0.3045 +/- 0.1662,0.3637 +/- 0.2796,0.0000 +/- 0.0000,0.0000 +/- 0.0000,0.4835 +/- 0.3103,2.0771 +/- 0.8072,2.0780 +/- 0.8311,1.5916 +/- 0.3502,0.5210 +/- 0.0568,0.0330 +/- 0.0174,0.0000 +/- 0.0000,0.0015 +/- 0.0015,0.0006 +/- 0.0007,,,11.5683 +/- 6.7685,103.3579 +/- 73.7686,112.5459 +/- 79.5317,11.0460 +/- 6.4963,0.0003 +/- 0.0003,0.0000 +/- 0.0000,1.0000 +/- 0.0000,1.0000 +/- 0.0000,0.0000 +/- 0.0000,,,1.0000 +/- 0.0000,,,1.4832 +/- 1.3057,1.0000 +/- 0.0000,1.0000 +/- 0.0000,0.0000 +/- 0.0000
