Model,Load path,Seeds,Disp. rel. L2,History rel. L2,History-increment rel. L2,QP history rel. L2,QP history-inc. rel. L2,QP eqp rel. L2,QP plastic-work rel. L2,QP von-Mises rel. L2,QP reversal scalar-inc. rel. L2,QP reversal eqp-inc. rel. L2,QP reversal work-inc. rel. L2,QP reversal yield MAE,QP inactive false plasticity,True-J2 consistency rel. RMS,True-J2 active consistency rel. RMS,True-J2 negative dgamma,True-J2 active QP frac.,Eqp increment rel. L2,Plastic-work inc. rel. L2,Reversal hist-inc. rel. L2,Reversal yield-flag MAE,Yield-surface RMS,Plastic-work violation abs.,Plastic-work violation target-norm.,Plastic-work violation pred-norm.,HANO strain rel. L2,HANO stress rel. L2,FEM residual rel. RMS,FEM energy rel. err.,FEM tangent-solver rel. RMS,Newton initial residual rel. RMS,Newton final residual rel. RMS,Newton residual ratio,Newton residual decrease frac.,Newton step decrease frac.,Newton step 1 residual ratio,Newton step 2 residual ratio,Newton step 3 residual ratio,Newton step 1 decrease frac.,Newton step 2 decrease frac.,Newton step 3 decrease frac.,Newton correction rel. norm,Newton accepted damping,Newton convergence rate,Newton failure rate
True differentiable J2 QP-HistoryGNO,monotonic,5,65.6731 +/- 44.5006,1.2802 +/- 0.2113,1.6495 +/- 0.4094,1.8733 +/- 0.5344,2.6291 +/- 0.9291,3.7693 +/- 2.2598,3.8492 +/- 2.3369,0.7805 +/- 0.0923,0.0000 +/- 0.0000,0.0000 +/- 0.0000,0.0000 +/- 0.0000,0.0000 +/- 0.0000,0.3012 +/- 0.1666,0.3658 +/- 0.2797,0.0000 +/- 0.0000,0.0000 +/- 0.0000,0.4777 +/- 0.3105,6.4568 +/- 3.6136,6.5723 +/- 3.7465,0.0000 +/- 0.0000,0.0000 +/- 0.0000,0.0326 +/- 0.0172,0.0000 +/- 0.0000,0.0044 +/- 0.0052,0.0006 +/- 0.0006,,,10.9791 +/- 6.3895,31.9919 +/- 25.0332,61.7082 +/- 41.4559,10.4871 +/- 6.1533,0.0003 +/- 0.0002,0.0000 +/- 0.0000,1.0000 +/- 0.0000,1.0000 +/- 0.0000,0.0000 +/- 0.0000,,,1.0000 +/- 0.0000,,,1.3874 +/- 1.4265,1.0000 +/- 0.0000,1.0000 +/- 0.0000,0.0000 +/- 0.0000
True differentiable J2 QP-HistoryGNO,unload_reload,5,63.0820 +/- 42.7242,1.1012 +/- 0.0920,1.5940 +/- 0.3552,1.6075 +/- 0.3750,2.5307 +/- 0.8622,4.8555 +/- 3.1304,5.0056 +/- 3.2715,0.6935 +/- 0.1045,1.6651 +/- 0.3960,2.6365 +/- 2.0090,2.7362 +/- 2.1829,0.4810 +/- 0.3125,0.3018 +/- 0.1665,0.3651 +/- 0.2799,0.0000 +/- 0.0000,0.0000 +/- 0.0000,0.4791 +/- 0.3112,6.3878 +/- 3.6505,6.5993 +/- 3.8570,1.9208 +/- 0.4779,0.5167 +/- 0.0634,0.0325 +/- 0.0171,0.0000 +/- 0.0000,0.0051 +/- 0.0053,0.0006 +/- 0.0007,,,10.3704 +/- 6.1179,30.6814 +/- 24.2750,59.3127 +/- 39.9344,9.8999 +/- 5.8723,0.0003 +/- 0.0002,0.0000 +/- 0.0000,1.0000 +/- 0.0000,1.0000 +/- 0.0000,0.0000 +/- 0.0000,,,1.0000 +/- 0.0000,,,1.3411 +/- 1.3774,1.0000 +/- 0.0000,1.0000 +/- 0.0000,0.0000 +/- 0.0000
True differentiable J2 QP-HistoryGNO,cyclic,5,60.8123 +/- 41.1927,1.0389 +/- 0.0330,1.1856 +/- 0.1070,1.5112 +/- 0.3008,1.5400 +/- 0.3121,1.7644 +/- 0.7313,1.7664 +/- 0.7411,0.7594 +/- 0.0708,1.4634 +/- 0.2910,1.1550 +/- 0.2778,1.1590 +/- 0.2909,0.5019 +/- 0.2536,0.3045 +/- 0.1662,0.3637 +/- 0.2796,0.0000 +/- 0.0000,0.0000 +/- 0.0000,0.4835 +/- 0.3103,2.0771 +/- 0.8072,2.0780 +/- 0.8311,1.5916 +/- 0.3502,0.5210 +/- 0.0568,0.0330 +/- 0.0174,0.0000 +/- 0.0000,0.0015 +/- 0.0015,0.0006 +/- 0.0007,,,11.5683 +/- 6.7685,103.3579 +/- 73.7686,112.5459 +/- 79.5317,11.0460 +/- 6.4963,0.0003 +/- 0.0003,0.0000 +/- 0.0000,1.0000 +/- 0.0000,1.0000 +/- 0.0000,0.0000 +/- 0.0000,,,1.0000 +/- 0.0000,,,1.4832 +/- 1.3057,1.0000 +/- 0.0000,1.0000 +/- 0.0000,0.0000 +/- 0.0000
True differentiable J2 QP-HistoryGNO,nonproportional,5,49.1891 +/- 33.3468,0.9137 +/- 0.0542,1.7847 +/- 0.4647,1.3040 +/- 0.1862,2.6677 +/- 0.9400,3.0678 +/- 1.7635,3.1453 +/- 1.8396,0.6106 +/- 0.1356,0.0000 +/- 0.0000,0.0000 +/- 0.0000,0.0000 +/- 0.0000,0.0000 +/- 0.0000,0.3045 +/- 0.1668,0.3633 +/- 0.2810,0.0000 +/- 0.0000,0.0000 +/- 0.0000,0.4821 +/- 0.3123,5.2774 +/- 2.9064,5.4194 +/- 3.0544,0.0000 +/- 0.0000,0.0000 +/- 0.0000,0.0326 +/- 0.0172,0.0000 +/- 0.0000,0.0038 +/- 0.0039,0.0006 +/- 0.0006,,,8.9570 +/- 5.2586,25.3502 +/- 19.9762,46.2253 +/- 31.1526,8.5443 +/- 5.0506,0.0002 +/- 0.0002,0.0000 +/- 0.0000,1.0000 +/- 0.0000,1.0000 +/- 0.0000,0.0000 +/- 0.0000,,,1.0000 +/- 0.0000,,,1.0371 +/- 1.0617,1.0000 +/- 0.0000,1.0000 +/- 0.0000,0.0000 +/- 0.0000
