Model,Seeds,Cyclic disp. rel. L2,Cyclic history rel. L2,History-increment rel. L2,QP history rel. L2,QP history-inc. rel. L2,QP eqp rel. L2,QP plastic-work rel. L2,QP von-Mises rel. L2,QP reversal scalar-inc. rel. L2,QP reversal eqp-inc. rel. L2,QP reversal work-inc. rel. L2,QP reversal yield MAE,QP inactive false plasticity,True-J2 consistency rel. RMS,True-J2 active consistency rel. RMS,True-J2 negative dgamma,True-J2 active QP frac.,Eqp increment rel. L2,Plastic-work inc. rel. L2,Reversal hist-inc. rel. L2,Reversal yield-flag MAE,Yield-surface RMS,Plastic-work violation abs.,Plastic-work violation target-norm.,Plastic-work violation pred-norm.,HANO strain rel. L2,HANO stress rel. L2,FEM residual rel. RMS,FEM energy rel. err.,FEM tangent-solver rel. RMS,Newton initial residual rel. RMS,Newton final residual rel. RMS,Newton residual ratio,Newton residual decrease frac.,Newton step decrease frac.,Newton step 1 residual ratio,Newton step 2 residual ratio,Newton step 3 residual ratio,Newton step 1 decrease frac.,Newton step 2 decrease frac.,Newton step 3 decrease frac.,Newton correction rel. norm,Newton accepted damping,Newton convergence rate,Newton failure rate
True differentiable J2 QP-HistoryGNO,5,114.3819 +/- 49.7177,1.0012 +/- 0.0075,1.2478 +/- 0.1376,1.4794 +/- 0.2446,1.6198 +/- 0.3066,2.6344 +/- 1.0672,2.7324 +/- 1.1532,0.7179 +/- 0.0698,1.5509 +/- 0.3169,1.4986 +/- 0.3987,1.5383 +/- 0.4362,0.4461 +/- 0.2718,0.3420 +/- 0.1575,0.2803 +/- 0.1648,0.0000 +/- 0.0000,0.0000 +/- 0.0000,0.5666 +/- 0.2917,3.6485 +/- 1.8204,3.8449 +/- 2.0321,1.6833 +/- 0.4191,0.4891 +/- 0.0582,0.0326 +/- 0.0154,0.0000 +/- 0.0000,0.0017 +/- 0.0021,0.0004 +/- 0.0005,,,18.4202 +/- 7.7220,351.2231 +/- 265.5621,223.6065 +/- 94.1212,17.0084 +/- 6.7135,0.0003 +/- 0.0002,0.0000 +/- 0.0000,1.0000 +/- 0.0000,1.0000 +/- 0.0000,0.0000 +/- 0.0000,,,1.0000 +/- 0.0000,,,1.7409 +/- 1.2177,1.0000 +/- 0.0000,1.0000 +/- 0.0000,0.0000 +/- 0.0000
