Model,Load path,Seeds,Disp. rel. L2,History rel. L2,History-increment rel. L2,QP history rel. L2,QP history-inc. rel. L2,QP eqp rel. L2,QP plastic-work rel. L2,QP von-Mises rel. L2,QP reversal scalar-inc. rel. L2,QP reversal eqp-inc. rel. L2,QP reversal work-inc. rel. L2,QP reversal yield MAE,QP inactive false plasticity,True-J2 consistency rel. RMS,True-J2 active consistency rel. RMS,True-J2 negative dgamma,True-J2 active QP frac.,Eqp increment rel. L2,Plastic-work inc. rel. L2,Reversal hist-inc. rel. L2,Reversal yield-flag MAE,Yield-surface RMS,Plastic-work violation abs.,Plastic-work violation target-norm.,Plastic-work violation pred-norm.,HANO strain rel. L2,HANO stress rel. L2,FEM residual rel. RMS,FEM energy rel. err.,FEM tangent-solver rel. RMS,Newton initial residual rel. RMS,Newton final residual rel. RMS,Newton residual ratio,Newton residual decrease frac.,Newton step decrease frac.,Newton step 1 residual ratio,Newton step 2 residual ratio,Newton step 3 residual ratio,Newton step 1 decrease frac.,Newton step 2 decrease frac.,Newton step 3 decrease frac.,Newton correction rel. norm,Newton accepted damping,Newton convergence rate,Newton failure rate
True differentiable J2 QP-HistoryGNO,monotonic,5,134.1776 +/- 58.2967,1.1692 +/- 0.0954,1.6037 +/- 0.3100,1.7642 +/- 0.3938,2.5097 +/- 0.7501,9.9545 +/- 5.4737,10.5701 +/- 5.9533,0.7250 +/- 0.0828,0.0000 +/- 0.0000,0.0000 +/- 0.0000,0.0000 +/- 0.0000,0.0000 +/- 0.0000,0.3376 +/- 0.1623,0.2798 +/- 0.1650,0.0000 +/- 0.0000,0.0000 +/- 0.0000,0.5660 +/- 0.2931,14.3469 +/- 8.6302,15.5821 +/- 9.7608,0.0000 +/- 0.0000,0.0000 +/- 0.0000,0.0312 +/- 0.0169,0.0000 +/- 0.0000,0.0077 +/- 0.0085,0.0005 +/- 0.0004,,,17.6453 +/- 7.5421,62.5276 +/- 21.4484,124.8274 +/- 54.4262,16.3002 +/- 6.5290,0.0003 +/- 0.0002,0.0000 +/- 0.0000,1.0000 +/- 0.0000,1.0000 +/- 0.0000,0.0000 +/- 0.0000,,,1.0000 +/- 0.0000,,,1.6150 +/- 1.1674,1.0000 +/- 0.0000,1.0000 +/- 0.0000,0.0000 +/- 0.0000
True differentiable J2 QP-HistoryGNO,unload_reload,5,120.8614 +/- 52.5640,1.0309 +/- 0.0251,1.6670 +/- 0.3422,1.5581 +/- 0.2873,2.5830 +/- 0.7787,8.2168 +/- 4.3986,8.7322 +/- 4.7904,0.6517 +/- 0.0492,1.9485 +/- 0.4865,8.0017 +/- 4.6965,8.5726 +/- 5.1877,0.3845 +/- 0.3258,0.3398 +/- 0.1602,0.2792 +/- 0.1651,0.0000 +/- 0.0000,0.0000 +/- 0.0000,0.5659 +/- 0.2925,13.0206 +/- 7.7185,14.1458 +/- 8.7290,1.8701 +/- 0.4631,0.5143 +/- 0.0265,0.0315 +/- 0.0159,0.0000 +/- 0.0000,0.0067 +/- 0.0077,0.0004 +/- 0.0004,,,16.5418 +/- 7.0079,56.9362 +/- 19.3882,113.9385 +/- 49.5828,15.2835 +/- 6.0799,0.0003 +/- 0.0002,0.0000 +/- 0.0000,1.0000 +/- 0.0000,1.0000 +/- 0.0000,0.0000 +/- 0.0000,,,1.0000 +/- 0.0000,,,1.4553 +/- 1.0408,1.0000 +/- 0.0000,1.0000 +/- 0.0000,0.0000 +/- 0.0000
True differentiable J2 QP-HistoryGNO,cyclic,5,114.3819 +/- 49.7177,1.0012 +/- 0.0075,1.2478 +/- 0.1376,1.4794 +/- 0.2446,1.6198 +/- 0.3066,2.6344 +/- 1.0672,2.7324 +/- 1.1532,0.7179 +/- 0.0698,1.5509 +/- 0.3169,1.4986 +/- 0.3987,1.5383 +/- 0.4362,0.4461 +/- 0.2718,0.3420 +/- 0.1575,0.2803 +/- 0.1648,0.0000 +/- 0.0000,0.0000 +/- 0.0000,0.5666 +/- 0.2917,3.6485 +/- 1.8204,3.8449 +/- 2.0321,1.6833 +/- 0.4191,0.4891 +/- 0.0582,0.0326 +/- 0.0154,0.0000 +/- 0.0000,0.0017 +/- 0.0021,0.0004 +/- 0.0005,,,18.4202 +/- 7.7220,351.2231 +/- 265.5621,223.6065 +/- 94.1212,17.0084 +/- 6.7135,0.0003 +/- 0.0002,0.0000 +/- 0.0000,1.0000 +/- 0.0000,1.0000 +/- 0.0000,0.0000 +/- 0.0000,,,1.0000 +/- 0.0000,,,1.7409 +/- 1.2177,1.0000 +/- 0.0000,1.0000 +/- 0.0000,0.0000 +/- 0.0000
True differentiable J2 QP-HistoryGNO,nonproportional,5,107.8981 +/- 46.9413,0.8806 +/- 0.0576,1.8968 +/- 0.4546,1.3535 +/- 0.1817,2.8762 +/- 0.9005,6.2718 +/- 3.2402,6.6592 +/- 3.5337,0.5664 +/- 0.0152,0.0000 +/- 0.0000,0.0000 +/- 0.0000,0.0000 +/- 0.0000,0.0000 +/- 0.0000,0.3410 +/- 0.1578,0.2787 +/- 0.1648,0.0000 +/- 0.0000,0.0000 +/- 0.0000,0.5671 +/- 0.2924,11.7005 +/- 6.9003,12.6917 +/- 7.7937,0.0000 +/- 0.0000,0.0000 +/- 0.0000,0.0318 +/- 0.0154,0.0000 +/- 0.0000,0.0060 +/- 0.0069,0.0004 +/- 0.0004,,,14.3035 +/- 6.0586,52.0014 +/- 18.1115,101.5797 +/- 44.2604,13.2062 +/- 5.2498,0.0002 +/- 0.0001,0.0000 +/- 0.0000,1.0000 +/- 0.0000,1.0000 +/- 0.0000,0.0000 +/- 0.0000,,,1.0000 +/- 0.0000,,,1.2868 +/- 0.9209,1.0000 +/- 0.0000,1.0000 +/- 0.0000,0.0000 +/- 0.0000
