load_path,calibrated_field_coverage_95,calibrated_field_crps,calibrated_field_ece,calibrated_field_interval_width_95,calibrated_field_nll,calibrated_field_sharpness,calibrated_field_spread_scale,calibrated_history_coverage_95,calibrated_history_ece,calibrated_history_nll,calibrated_history_posterior_std,calibrated_history_spread_scale,calibrated_material_parameter_coverage_95,calibrated_material_parameter_ece,calibrated_material_parameter_nll,calibrated_material_parameter_posterior_std,calibrated_material_parameter_spread_scale,field_coverage_95,field_crps,field_ece,field_interval_width_95,field_nll,field_sharpness,history_coverage_95,history_ece,history_final_relative_l2,history_nll,history_posterior_std,history_relative_l2,inversion_final_loss,material_parameter_coverage_95,material_parameter_ece,material_parameter_mae,material_parameter_nll,material_parameter_posterior_std,material_parameter_relative_l2,posterior_calibration_num_calibration,posterior_calibration_num_test,rollout_displacement_relative_l2,sparse_observation_relative_l2,sparse_observation_rmse
unload_reload,0.9397786855697632,1.3471932411193848,0.0877278745174408,5.5714640617370605,-0.46672677993774414,2.7247161865234375,1442.9188232421875,0.848339855670929,0.11838378012180328,3148150.5,33.15755081176758,10000.0,0.9583333730697632,0.17083337903022766,2.4170799255371094,571.92724609375,413.20806884765625,0.0675455778837204,0.019097065553069115,0.7262207269668579,0.0035243616439402103,30708.677734375,0.0016555516049265862,0.07558593899011612,0.7151123285293579,0.19966207444667816,4675267.5,0.002642979845404625,0.9768632650375366,482.7564392089844,0.1041666716337204,0.6937500238418579,2.8912875652313232,30695.396484375,1.2031710147857666,0.15196546912193298,4.0,4.0,0.809635579586029,0.6932255029678345,0.01939937099814415
cyclic,0.9811198115348816,0.04088127613067627,0.16049808263778687,0.39441928267478943,-1.1742156744003296,0.13197216391563416,2040.6678466796875,0.8028320670127869,0.12102048099040985,4481817.0,10.46272087097168,10000.0,0.9166666865348816,0.11666665971279144,1.2530789375305176,3.8473422527313232,218.6417694091797,0.0068359375,0.026027582585811615,0.7822510004043579,0.0001837926683947444,85538.9296875,6.13182273809798e-05,0.04873047024011612,0.7405517101287842,4.945443630218506,5761430.5,0.0010426677763462067,1.257599949836731,231.58969116210938,0.0833333358168602,0.7406250238418579,2.38946270942688,7057.79248046875,0.016826331615447998,0.12837594747543335,4.0,4.0,0.92308109998703,1670736256.0,0.013417313806712627
nonproportional,1.0,4.832505226135254,0.13250327110290527,26.12946319580078,2.937337875366211,11.394264221191406,2424.966552734375,0.8360887169837952,0.07754534482955933,1862304.625,62.858909606933594,10000.0,1.0,0.13958334922790527,3.463618040084839,814.1676635742188,229.95892333984375,0.14306640625,0.028716525062918663,0.6633138060569763,0.008358681574463844,30254.271484375,0.003772945608943701,0.07011088728904724,0.7217111587524414,2.7781147956848145,5159295.0,0.005320198833942413,1.0418870449066162,748.1651611328125,0.2916666865348816,0.5479166507720947,2.5304226875305176,1220.727783203125,2.8097128868103027,0.1447707712650299,4.0,4.0,0.8122262954711914,0.7481478452682495,0.025588344782590866
random_amplitude,1.0,4.77659273147583,0.21233725547790527,21.351253509521484,2.769948959350586,10.059475898742676,1531.511474609375,0.9005952477455139,0.12795139849185944,2521340.5,128.86715698242188,10000.0,1.0,0.20208334922790527,6.566338539123535,17437.390625,3673.604248046875,0.1414388120174408,0.02459561638534069,0.6589192152023315,0.0086870351806283,25972.40234375,0.0040145074017345905,0.1041666716337204,0.6876611709594727,0.2426576465368271,3778112.75,0.008115116506814957,0.9290748238563538,1577.742431640625,0.375,0.43333330750465393,3.3469607830047607,189389.34375,2.9564061164855957,0.20185771584510803,4.0,4.0,0.803113579750061,0.5943668484687805,0.03652733936905861
pre_stress,0.9514974355697632,1.2646321058273315,0.13917645812034607,5.378884315490723,0.06795921921730042,2.6028382778167725,1503.5067138671875,0.9039314389228821,0.1289818435907364,578593.0625,23.260761260986328,10000.0,0.9583333730697632,0.16041670739650726,1.9906258583068848,427.1202392578125,336.5513610839844,0.02734375,0.012385547161102295,0.7608886957168579,0.0018726664129644632,12605.63671875,0.000894036318641156,0.15640120208263397,0.6327369213104248,0.2457076609134674,1417404.875,0.0015444365562871099,0.6112323999404907,207.94036865234375,0.1041666716337204,0.6833333373069763,3.0594444274902344,8543.908203125,0.6445483565330505,0.1832360327243805,4.0,4.0,0.8821207880973816,0.8127765655517578,0.013472886756062508
