seed,load_path,sparse_observation_relative_l2,rollout_displacement_relative_l2,material_parameter_relative_l2,material_parameter_mae,material_parameter_coverage_95,material_parameter_ece,material_parameter_nll,material_parameter_posterior_std,calibrated_material_parameter_coverage_95,calibrated_material_parameter_ece,calibrated_material_parameter_nll,calibrated_material_parameter_spread_scale,calibrated_material_parameter_posterior_std,history_relative_l2,history_final_relative_l2,history_coverage_95,history_ece,history_nll,history_posterior_std,calibrated_history_coverage_95,calibrated_history_ece,calibrated_history_nll,calibrated_history_spread_scale,calibrated_history_posterior_std,field_coverage_95,field_ece,field_nll,field_crps,field_sharpness,field_interval_width_95,calibrated_field_coverage_95,calibrated_field_ece,calibrated_field_nll,calibrated_field_crps,calibrated_field_sharpness,calibrated_field_interval_width_95,calibrated_field_spread_scale,posterior_calibration_num_calibration,posterior_calibration_num_test,inversion_final_loss
20260517,cyclic,0.8414931893,0.8722261786,0.195879519,3.162077665,0.625,0.2562499642,2791.638184,4.431507111,1,0.1083333492,4.808735371,415.8791504,1969.529663,1.116210938,4.877644539,0.1039550826,0.6920166016,550181,0.03531080484,0.9810547233,0.1278564632,1391.002075,10000,377.8573914,0.1847330779,0.6311686039,31753.59375,0.02375642583,0.003838626202,0.00836026296,0.999674499,0.1054850519,3.283793211,6.246928215,14.24300766,31.74672318,3465.954834,4,4,976.3675537
20260518,cyclic,0.8824388981,0.8818336129,0.1307793409,2.121731281,0,0.7874999642,83446.35938,0.04211790487,0.9166666865,0.1145833433,1.765812278,429.2156067,2.868923903,1.239474416,4.914775848,0.01538085938,0.772729516,4239160,0.00161919673,0.8000000119,0.1233398318,182668.1094,10000,9.044264793,0.001139322994,0.7865641117,78284.0625,0.02536702529,2.796330591e-05,7.895001181e-05,0.9671224356,0.1545573175,-1.106600285,0.04746210575,0.1506631672,0.4434942603,7216.929199,4,4,828.3276367
20260519,cyclic,0.9189165831,0.9651987553,0.2023290098,3.55880928,0.02083333395,0.7822916508,9343.758789,0.03058767878,1,0.1500000209,1.168787479,259.9708557,11.06329918,1.247480989,4.930414677,0.009472656064,0.779553175,5099137.5,0.001250110683,0.8268554807,0.1013427675,44583.14453,10000,21.5840435,0.001953125,0.7859537601,94619.11719,0.02669776604,2.46165946e-05,7.372442633e-05,0.9241536856,0.1170247346,-0.6878083944,0.05341541395,0.1751359403,0.5252161026,6771.09082,4,4,723.6483765
20260520,cyclic,0.9959323406,0.8969343305,0.2368022352,4.480988979,0.02083333395,0.7822916508,2608.175049,0.4281963706,0.9583333731,0.07708336413,0.7426816821,122.6597519,98.43435669,1.116969228,4.339456081,0.05576172099,0.7336303592,3409958.75,0.00419194717,0.7823242545,0.08254392445,36449.25781,10000,70.57749939,0.0126953125,0.7803385258,79904.89062,0.02541072667,0.0001751268719,0.0004524686374,0.978190124,0.07716473937,0.1407505572,0.8011934757,2.512789726,6.429097176,7833.558105,4,4,509.6697388
20260521,cyclic,0.8931338787,0.9162524343,0.1275496781,2.297091246,0.0625,0.7458332777,3835.547607,0.02653575316,0.9583333731,0.1291667074,1.37902832,209.304718,4.646207333,1.259581804,4.945270538,0.05058593675,0.7391357422,5615541.5,0.001209534588,0.8493164182,0.1184814274,4481389.5,10000,20.48224831,0.00634765625,0.782495141,82200.98438,0.02604933642,7.0703245e-05,0.0002095322998,0.9599609375,0.1372233331,-1.370590448,0.03911565244,0.1084052324,0.3140394688,1656.578247,4,4,514.8465576
20260517,nonproportional,0.8538739681,0.841710031,0.1254136264,1.981535316,0.125,0.6833332777,38612.99609,1.307538986,1,0.212500006,4.04538393,1397.329712,3616.89917,0.9911794066,2.758672237,0.02520161308,0.764238894,2927161.25,0.009611923248,0.8803427219,0.1103074402,82270.39844,10000,171.0252228,0.044921875,0.7471760511,77669.1875,0.03022226319,0.001070661005,0.002362890169,0.9319661856,0.1192220151,1.894062996,4.657664299,10.13545227,22.18634033,4861.338867,4,4,1023.566772
20260518,nonproportional,0.7676908374,0.8415610194,0.183077395,2.905593634,0.1875,0.6624999642,33723.02734,1.340485334,1,0.1708333492,2.091659307,869.0249023,604.0048828,0.9699186683,2.74080801,0.04032257944,0.7568674088,3362491.5,0.008443652652,0.8432459831,0.07351309061,295555.6562,10000,52.16952896,0.06998698413,0.7433918715,69059.03125,0.02967557125,0.002153314417,0.005221226718,0.9290364981,0.04353842139,-0.4268404841,0.9475457072,2.892938614,7.285316467,3453.035889,4,4,835.074585
20260519,nonproportional,0.8454122543,0.9239246845,0.1890307069,2.993444443,0.08333333582,0.7145833373,3571.635742,0.04233530164,1,0.2020833492,1.715396404,296.5227966,17.0317421,0.985771656,2.738868713,0.01028225757,0.7781123519,3785452.5,0.001435698941,0.8364919424,0.1194304228,110813.3281,10000,15.96985817,0.0029296875,0.785099268,118384.4531,0.03175184131,3.887330604e-05,0.0001117360662,0.978515625,0.1634277552,-0.2410726547,0.1425714046,0.4722996652,1.372208595,8407.326172,4,4,819.5570679
20260520,nonproportional,0.8782634735,0.8790987134,0.1717224419,2.958777905,0,0.7874999642,14995.75391,0.02857483923,1,0.2020833492,1.794017792,661.4599609,25.84163475,1.02358973,2.632116556,0.01804435439,0.7701864839,4798659,0.0007312815869,0.7877016068,0.1352066547,300390.125,10000,5.850771904,0.00146484375,0.7862793207,109748.6875,0.03113124892,2.545223833e-05,7.806278882e-05,0.941080749,0.1200358272,-0.9779733419,0.04534300417,0.1610175669,0.4953198433,5806.568848,4,4,875.4095459
20260521,nonproportional,0.7947939634,0.8035799861,0.1396661401,2.321015358,0.2708333433,0.5843750238,1704.325562,2.291188002,1,0.118750006,2.065244198,190.4308319,297.0205078,1.003854156,2.778258324,0.07237903029,0.721232295,4802814.5,0.005151537247,0.8505040407,0.05594757944,3433172.25,10000,29.63550949,0.125813812,0.6978596449,14473.07324,0.02882042527,0.003181594424,0.007278314792,0.9710286856,0.1324219108,0.9530679584,1.031650066,3.21258831,8.119091034,1451.177979,4,4,831.4030762
