seed,load_path,sparse_observation_relative_l2,rollout_displacement_relative_l2,material_parameter_relative_l2,material_parameter_mae,material_parameter_coverage_95,material_parameter_ece,material_parameter_nll,material_parameter_posterior_std,calibrated_material_parameter_coverage_95,calibrated_material_parameter_ece,calibrated_material_parameter_nll,calibrated_material_parameter_spread_scale,calibrated_material_parameter_posterior_std,history_relative_l2,history_final_relative_l2,history_coverage_95,history_ece,history_nll,history_posterior_std,calibrated_history_coverage_95,calibrated_history_ece,calibrated_history_nll,calibrated_history_spread_scale,calibrated_history_posterior_std,field_coverage_95,field_ece,field_nll,field_crps,field_sharpness,field_interval_width_95,calibrated_field_coverage_95,calibrated_field_ece,calibrated_field_nll,calibrated_field_crps,calibrated_field_sharpness,calibrated_field_interval_width_95,calibrated_field_spread_scale,posterior_calibration_num_calibration,posterior_calibration_num_test,inversion_final_loss
20260517,cyclic,0.9496636987,0.922678113,0.179160282,3.162133694,0,0.7874999642,1101.562134,0.1496303976,1,0.1395833492,0.4412449002,106.1816711,17.02669334,0.8843460083,1.700913548,0.07978516072,0.7084838748,774776.375,0.0005962086143,0.8410156369,0.1182128787,1040.808594,10000,7.835864544,0.00048828125,0.7871338129,86502.0625,0.02594647929,1.993846672e-05,5.691483238e-05,0.9189453125,0.1087239832,0.4336651266,0.07671280205,0.2186392844,0.6010189652,10000,4,4,833.2540283
20260518,cyclic,7.658942223,3.005633831,0.1050444692,1.836762428,0,0.7874999642,4724.183105,0.1179571599,1,0.1916666776,0.9343439341,378.656311,65.89993286,0.6574139595,1.923829436,0.09086914361,0.6971435547,183275,0.0007251283969,0.8267578483,0.1078857332,34.47361374,10000,8.582004547,0.0008138021221,0.786767602,917985.5,0.09364281595,1.302277269e-05,3.989323886e-05,0.73046875,0.1368652284,0.2584863603,0.08925267309,0.1671616435,0.5257300735,10000,4,4,24399.12891
20260519,cyclic,0.8732480407,0.8881893754,0.2999421358,5.436506271,0.04166666791,0.7718749642,84181.35938,0.01774741709,1,0.181250006,2.238404036,1471.207642,16.65793991,1.026567101,4.590249062,0.05029296875,0.7384033203,1077527,0.001521170489,0.845800817,0.1208495945,3977.294678,10000,11.47668266,0.00146484375,0.7861571908,78860.52344,0.02477746829,2.286472591e-05,6.705410487e-05,0.931640625,0.1057129055,-0.9720935822,0.04503088444,0.142768234,0.4293702841,10000,4,4,587.6653442
20260520,cyclic,1.015518665,0.8615754843,0.2430868447,4.676258087,0.02083333395,0.7770833373,4647.073242,0.04575858638,0.9583333731,0.139583379,0.7458182573,207.3796387,8.758874893,0.7115460634,2.268590927,0.0990722701,0.689440906,138077.8438,0.001411294565,0.8389648795,0.1227050573,2692.798828,10000,6.748821259,0,0.7874999642,75423.49219,0.02537627518,5.414927728e-06,1.589644489e-05,0.911783874,0.08544921875,-1.572670817,0.02265959606,0.05477764457,0.1605842561,10000,4,4,467.7228088
20260521,cyclic,2.136641264,1.225827336,0.3804245293,7.42616415,0,0.7874999642,41865.10938,0.01539787278,1,0.1708333492,1.242382765,720.0974731,12.99903488,1.061413527,4.947309971,0.01206054725,0.7760620117,2957107.25,0.0004780862655,0.8873047233,0.1161620915,671.6660767,10000,3.208068609,0.000325520843,0.7872965336,148482.4219,0.04174654186,3.244085383e-05,9.30748065e-05,0.9772135615,0.1420247704,-0.4915983379,0.08840449899,0.3145387471,0.9302757978,8262.040039,4,4,1893.646729
20260517,monotonic,0.8235163093,0.8022668362,0.3066434562,5.695157528,0,0.7874999642,7441.578125,0.07970607281,0.9583333731,0.1291667074,0.8803844452,172.0689392,10.42452049,0.8152980804,0.7332397699,0.03793945536,0.7507445812,1433091.25,0.0008809829014,0.8961914182,0.1127441227,1466.296509,10000,13.05800819,0.002115885494,0.7857503295,20728.32422,0.01457761507,3.333022687e-05,9.684148245e-05,1,0.2096517086,-0.7283150554,0.07538523525,0.3056403399,0.8825838566,6516.110352,4,4,530.9107666
20260518,monotonic,5.635887146,4.99818325,0.1288890243,1.992093086,0,0.7874999642,5652.030273,0.114818871,0.9583333731,0.170833379,0.9437938929,368.5906982,48.23661804,0.742477417,0.6425564289,0.005468749907,0.7825195193,135052.1094,0.000723074947,0.7515625358,0.1535156071,4330.380859,10000,7.688346863,0.00048828125,0.7870930433,924313,0.09161703289,1.356899338e-05,3.960269896e-05,0.7486979365,0.1349934787,-0.2816887498,0.08650414646,0.1460484862,0.4220104814,10000,4,4,21761.4082
20260519,monotonic,0.9335603714,0.863019526,0.3735509813,7.251779556,0.02083333395,0.7718750238,53586.13672,0.01924432069,1,0.2020833492,2.211696625,1116.48938,23.5043087,0.6223629713,0.1879771352,0.05551758036,0.733129859,409658.5625,0.0005673828418,0.8869140744,0.1187743992,1904.908569,10000,5.542042732,0.005696614739,0.7829020023,23505.32617,0.01337441709,4.630517651e-05,0.0001342011528,0.9873046875,0.1760416925,-1.955180168,0.02312655002,0.06718423963,0.1953496188,1162.530518,4,4,1224.001465
20260520,monotonic,1.140986681,0.9434809685,0.2769139707,4.982978821,0.02083333395,0.7666666508,8096.286133,0.06043467671,1,0.2020833492,1.557947159,457.0509644,33.12268066,0.7404693365,0.6226281524,0.01679687575,0.7715942264,297636.0938,0.001033378998,0.828222692,0.1245849431,4317.22998,10000,9.959037781,0.0001627604215,0.7873779535,32927.25781,0.0172778815,6.638368177e-06,1.930137296e-05,0.851236999,0.0618326664,-1.825858951,0.01771967858,0.03074666858,0.09011366218,4698.625977,4,4,1199.78064
20260521,monotonic,2.199299335,1.730753422,0.3967943788,7.683969021,0.02083333395,0.7770833373,29318.49023,0.01991523057,1,0.1500000209,1.140850067,717.0320435,12.55327415,0.5316916704,0.2026820928,0.01118164044,0.7775512934,218900.9062,0.0003744052665,0.8782226443,0.1105712801,13.03608608,4651.679688,1.353137851,0,0.7874999642,99615.14844,0.03523983061,4.162145342e-05,0.0001274926326,0.855143249,0.07469074428,-1.634397507,0.02748630941,0.0759428665,0.2266072482,2001.624268,4,4,3030.279053
